country,year_week,indicator,weekly_count,week
Holy See,2021-10-11,deaths,0.0,33
Holy See,2021-10-18,deaths,0.0,34
Holy See,2021-10-25,deaths,0.0,35
Holy See,2021-11-01,deaths,0.0,36
Holy See,2021-11-08,deaths,0.0,37
Holy See,2021-11-15,deaths,0.0,38
Holy See,2021-11-22,deaths,0.0,39
Holy See,2021-11-29,deaths,0.0,40
Holy See,2021-12-06,deaths,0.0,41
Holy See,2021-12-13,deaths,0.0,42
Holy See,2021-12-27,deaths,0.0,43
Holy See,2022-01-03,deaths,0.0,44
Holy See,2022-01-10,deaths,0.0,45
Holy See,2022-01-17,deaths,0.0,46
Holy See,2022-01-24,deaths,0.0,47
Holy See,2022-01-31,deaths,0.0,48
Holy See,2022-02-07,deaths,0.0,49
Holy See,2022-02-14,deaths,0.0,50
Holy See,2022-02-21,deaths,0.0,51
Holy See,2022-02-28,deaths,0.0,52
Holy See,2022-03-07,deaths,0.0,53
Holy See,2022-03-14,deaths,0.0,54
Holy See,2022-03-21,deaths,0.0,55
Holy See,2022-03-28,deaths,0.0,56
Holy See,2022-04-04,deaths,0.0,57
Holy See,2022-04-11,deaths,0.0,58
Holy See,2022-04-18,deaths,0.0,59
Holy See,2022-04-25,deaths,0.0,60
Holy See,2022-05-02,deaths,0.0,61
Holy See,2022-05-09,deaths,0.0,62
Holy See,2022-05-16,deaths,0.0,63
Holy See,2022-05-23,deaths,0.0,64
Holy See,2022-05-30,deaths,0.0,65
Holy See,2022-06-06,deaths,0.0,66
Hungary,2021-03-01,deaths,951.0,1
Hungary,2021-03-08,deaths,1247.0,2
Hungary,2021-03-15,deaths,1549.0,3
Hungary,2021-03-22,deaths,1861.0,4
Hungary,2021-03-29,deaths,1878.0,5
Hungary,2021-04-05,deaths,1556.0,6
Hungary,2021-04-12,deaths,1243.0,7
Hungary,2021-04-19,deaths,933.0,8
Hungary,2021-04-26,deaths,691.0,9
Hungary,2021-05-03,deaths,509.0,10
Hungary,2021-05-10,deaths,340.0,11
Hungary,2021-05-17,deaths,222.0,12
Hungary,2021-05-24,deaths,120.0,13
Hungary,2021-05-31,deaths,89.0,14
Hungary,2021-06-07,deaths,51.0,15
Hungary,2021-06-14,deaths,27.0,16
Hungary,2021-06-21,deaths,25.0,17
Hungary,2021-06-28,deaths,7.0,18
Hungary,2021-07-05,deaths,11.0,19
Hungary,2021-07-12,deaths,7.0,20
Hungary,2021-07-19,deaths,2.0,21
Hungary,2021-07-26,deaths,5.0,22
Hungary,2021-08-02,deaths,7.0,23
Hungary,2021-08-09,deaths,4.0,24
Hungary,2021-08-16,deaths,13.0,25
Hungary,2021-08-23,deaths,7.0,26
Hungary,2021-08-30,deaths,15.0,27
Hungary,2021-09-06,deaths,32.0,28
Hungary,2021-09-13,deaths,40.0,29
Hungary,2021-09-20,deaths,45.0,30
Hungary,2021-09-27,deaths,70.0,31
Hungary,2021-10-04,deaths,64.0,32
Hungary,2021-10-11,deaths,119.0,33
Hungary,2021-10-18,deaths,208.0,34
Hungary,2021-10-25,deaths,392.0,35
Hungary,2021-11-01,deaths,653.0,36
Hungary,2021-11-08,deaths,875.0,37
Hungary,2021-11-15,deaths,999.0,38
Hungary,2021-11-22,deaths,1242.0,39
Hungary,2021-11-29,deaths,1333.0,40
Hungary,2021-12-06,deaths,1228.0,41
Hungary,2021-12-13,deaths,1006.0,42
Hungary,2021-12-20,deaths,845.0,43
Hungary,2021-12-27,deaths,626.0,44
Hungary,2022-01-03,deaths,506.0,45
Hungary,2022-01-10,deaths,424.0,46
Hungary,2022-01-17,deaths,380.0,47
Hungary,2022-01-24,deaths,466.0,48
Hungary,2022-01-31,deaths,606.0,49
Hungary,2022-02-07,deaths,684.0,50
Hungary,2022-02-14,deaths,654.0,51
Hungary,2022-02-21,deaths,604.0,52
Hungary,2022-02-28,deaths,454.0,53
Hungary,2022-03-07,deaths,317.0,54
Hungary,2022-03-14,deaths,270.0,55
Hungary,2022-03-21,deaths,237.0,56
Hungary,2022-03-28,deaths,214.0,57
Hungary,2022-04-04,deaths,201.0,58
Hungary,2022-04-11,deaths,165.0,59
Hungary,2022-04-18,deaths,150.0,60
Hungary,2022-04-25,deaths,149.0,61
Hungary,2022-05-02,deaths,92.0,62
Hungary,2022-05-09,deaths,79.0,63
Hungary,2022-05-16,deaths,40.0,64
Hungary,2022-05-23,deaths,21.0,65
Hungary,2022-05-30,deaths,21.0,66
Hungary,2022-06-06,deaths,9.0,67
Iceland,2021-03-01,deaths,0.0,1
Iceland,2021-03-08,deaths,0.0,2
Iceland,2021-03-15,deaths,0.0,3
Iceland,2021-03-22,deaths,0.0,4
Iceland,2021-03-29,deaths,0.0,5
Iceland,2021-04-05,deaths,0.0,6
Iceland,2021-04-12,deaths,0.0,7
Iceland,2021-04-19,deaths,0.0,8
Iceland,2021-04-26,deaths,0.0,9
Iceland,2021-05-03,deaths,0.0,10
Iceland,2021-05-10,deaths,0.0,11
Iceland,2021-05-17,deaths,1.0,12
Iceland,2021-05-24,deaths,0.0,13
Iceland,2021-05-31,deaths,0.0,14
Iceland,2021-06-07,deaths,0.0,15
Iceland,2021-06-14,deaths,0.0,16
Iceland,2021-06-21,deaths,0.0,17
Iceland,2021-06-28,deaths,0.0,18
Iceland,2021-07-05,deaths,0.0,19
Iceland,2021-07-12,deaths,0.0,20
Iceland,2021-07-19,deaths,0.0,21
Iceland,2021-07-26,deaths,0.0,22
Iceland,2021-08-02,deaths,0.0,23
Iceland,2021-08-09,deaths,0.0,24
Iceland,2021-08-16,deaths,0.0,25
Iceland,2021-08-23,deaths,3.0,26
Iceland,2021-08-30,deaths,0.0,27
Iceland,2021-09-06,deaths,0.0,28
Iceland,2021-09-13,deaths,0.0,29
Iceland,2021-09-20,deaths,0.0,30
Iceland,2021-09-27,deaths,0.0,31
Iceland,2021-10-04,deaths,0.0,32
Iceland,2021-10-11,deaths,0.0,33
Iceland,2021-10-18,deaths,0.0,34
Iceland,2021-10-25,deaths,1.0,35
Iceland,2021-11-01,deaths,0.0,36
Iceland,2021-11-08,deaths,0.0,37
Iceland,2021-11-15,deaths,0.0,38
Iceland,2021-11-22,deaths,1.0,39
Iceland,2021-11-29,deaths,0.0,40
Iceland,2021-12-06,deaths,1.0,41
Iceland,2021-12-13,deaths,1.0,42
Iceland,2021-12-20,deaths,0.0,43
Iceland,2021-12-27,deaths,1.0,44
Iceland,2022-01-03,deaths,3.0,45
Iceland,2022-01-10,deaths,3.0,46
Iceland,2022-01-17,deaths,0.0,47
Iceland,2022-01-24,deaths,2.0,48
Iceland,2022-01-31,deaths,3.0,49
Iceland,2022-02-07,deaths,5.0,50
Iceland,2022-02-14,deaths,5.0,51
Iceland,2022-02-21,deaths,3.0,52
Iceland,2022-02-28,deaths,8.0,53
Iceland,2022-03-07,deaths,6.0,54
Iceland,2022-03-14,deaths,10.0,55
Iceland,2022-03-21,deaths,4.0,56
Iceland,2022-03-28,deaths,8.0,57
Iceland,2022-04-04,deaths,9.0,58
Iceland,2022-04-11,deaths,1.0,59
Iceland,2022-04-18,deaths,5.0,60
Iceland,2022-04-25,deaths,0.0,61
Iceland,2022-05-02,deaths,1.0,62
Iceland,2022-05-09,deaths,0.0,63
Iceland,2022-05-16,deaths,0.0,64
Iceland,2022-05-23,deaths,0.0,65
Iceland,2022-05-30,deaths,0.0,66
Iceland,2022-06-06,deaths,0.0,67
Ireland,2021-03-01,deaths,78.0,1
Ireland,2021-03-08,deaths,64.0,2
Ireland,2021-03-15,deaths,53.0,3
Ireland,2021-03-22,deaths,44.0,4
Ireland,2021-03-29,deaths,40.0,5
Ireland,2021-04-05,deaths,31.0,6
Ireland,2021-04-12,deaths,25.0,7
Ireland,2021-04-19,deaths,19.0,8
Ireland,2021-04-26,deaths,14.0,9
Ireland,2021-05-03,deaths,13.0,10
Ireland,2021-05-10,deaths,5.0,11
Ireland,2021-05-17,deaths,12.0,12
Ireland,2021-05-24,deaths,7.0,13
Ireland,2021-05-31,deaths,5.0,14
Ireland,2021-06-07,deaths,1.0,15
Ireland,2021-06-14,deaths,7.0,16
Ireland,2021-06-21,deaths,5.0,17
Ireland,2021-06-28,deaths,4.0,18
Ireland,2021-07-05,deaths,3.0,19
Ireland,2021-07-12,deaths,6.0,20
Ireland,2021-07-19,deaths,7.0,21
Ireland,2021-07-26,deaths,10.0,22
Ireland,2021-08-02,deaths,10.0,23
Ireland,2021-08-09,deaths,14.0,24
Ireland,2021-08-16,deaths,15.0,25
Ireland,2021-08-23,deaths,32.0,26
Ireland,2021-08-30,deaths,47.0,27
Ireland,2021-09-06,deaths,32.0,28
Ireland,2021-09-13,deaths,39.0,29
Ireland,2021-09-20,deaths,44.0,30
Ireland,2021-09-27,deaths,47.0,31
Ireland,2021-10-04,deaths,35.0,32
Ireland,2021-10-11,deaths,47.0,33
Ireland,2021-10-18,deaths,49.0,34
Ireland,2021-10-25,deaths,48.0,35
Ireland,2021-11-01,deaths,60.0,36
Ireland,2021-11-08,deaths,36.0,37
Ireland,2021-11-15,deaths,37.0,38
Ireland,2021-11-22,deaths,58.0,39
Ireland,2021-11-29,deaths,38.0,40
Ireland,2021-12-06,deaths,34.0,41
Ireland,2021-12-13,deaths,35.0,42
Ireland,2021-12-20,deaths,24.0,43
Ireland,2021-12-27,deaths,23.0,44
Ireland,2022-01-03,deaths,28.0,45
Ireland,2022-01-10,deaths,20.0,46
Ireland,2022-01-17,deaths,28.0,47
Ireland,2022-01-24,deaths,50.0,48
Ireland,2022-01-31,deaths,20.0,49
Ireland,2022-02-07,deaths,18.0,50
Ireland,2022-02-14,deaths,30.0,51
Ireland,2022-02-21,deaths,22.0,52
Ireland,2022-02-28,deaths,23.0,53
Ireland,2022-03-07,deaths,35.0,54
Ireland,2022-03-14,deaths,29.0,55
Ireland,2022-03-21,deaths,46.0,56
Ireland,2022-03-28,deaths,74.0,57
Ireland,2022-04-04,deaths,87.0,58
Ireland,2022-04-11,deaths,67.0,59
Ireland,2022-04-18,deaths,25.0,60
Ireland,2022-04-25,deaths,24.0,61
Ireland,2022-05-02,deaths,21.0,62
Ireland,2022-05-09,deaths,8.0,63
Ireland,2022-05-16,deaths,7.0,64
Ireland,2022-05-23,deaths,9.0,65
Ireland,2022-05-30,deaths,7.0,66
Ireland,2022-06-06,deaths,3.0,67
Isle Of Man,2021-03-01,deaths,0.0,1
Isle Of Man,2021-03-08,deaths,0.0,2
Isle Of Man,2021-03-15,deaths,1.0,3
Isle Of Man,2021-03-22,deaths,0.0,4
Isle Of Man,2021-03-29,deaths,3.0,5
Isle Of Man,2021-04-05,deaths,0.0,6
Isle Of Man,2021-04-12,deaths,0.0,7
Isle Of Man,2021-04-19,deaths,0.0,8
Isle Of Man,2021-04-26,deaths,0.0,9
Isle Of Man,2021-05-03,deaths,0.0,10
Isle Of Man,2021-05-10,deaths,0.0,11
Isle Of Man,2021-05-17,deaths,0.0,12
Isle Of Man,2021-05-24,deaths,0.0,13
Isle Of Man,2021-05-31,deaths,0.0,14
Isle Of Man,2021-06-07,deaths,0.0,15
Isle Of Man,2021-06-14,deaths,0.0,16
Isle Of Man,2021-06-21,deaths,0.0,17
Isle Of Man,2021-06-28,deaths,0.0,18
Isle Of Man,2021-07-05,deaths,0.0,19
Isle Of Man,2021-07-12,deaths,0.0,20
Isle Of Man,2021-07-19,deaths,0.0,21
Isle Of Man,2021-07-26,deaths,0.0,22
Isle Of Man,2021-08-02,deaths,0.0,23
Isle Of Man,2021-08-09,deaths,0.0,24
Isle Of Man,2021-08-16,deaths,0.0,25
Isle Of Man,2021-08-23,deaths,0.0,26
Isle Of Man,2021-08-30,deaths,0.0,27
Isle Of Man,2021-09-06,deaths,19.0,28
Isle Of Man,2021-09-13,deaths,1.0,29
Isle Of Man,2021-09-20,deaths,2.0,30
Isle Of Man,2021-09-27,deaths,1.0,31
Isle Of Man,2021-10-04,deaths,2.0,32
Isle Of Man,2021-10-11,deaths,2.0,33
Isle Of Man,2021-10-18,deaths,1.0,34
Isle Of Man,2021-10-25,deaths,0.0,35
Isle Of Man,2021-11-01,deaths,3.0,36
Isle Of Man,2021-11-08,deaths,4.0,37
Isle Of Man,2021-11-15,deaths,2.0,38
Isle Of Man,2021-11-22,deaths,0.0,39
Isle Of Man,2021-11-29,deaths,1.0,40
Isle Of Man,2021-12-06,deaths,0.0,41
Isle Of Man,2021-12-13,deaths,0.0,42
Isle Of Man,2021-12-27,deaths,0.0,43
Isle Of Man,2022-01-03,deaths,1.0,44
Isle Of Man,2022-01-10,deaths,2.0,45
Isle Of Man,2022-01-17,deaths,0.0,46
Isle Of Man,2022-01-24,deaths,1.0,47
Isle Of Man,2022-01-31,deaths,2.0,48
Isle Of Man,2022-02-07,deaths,4.0,49
Isle Of Man,2022-02-14,deaths,2.0,50
Isle Of Man,2022-02-21,deaths,1.0,51
Isle Of Man,2022-02-28,deaths,0.0,52
Isle Of Man,2022-03-07,deaths,1.0,53
Isle Of Man,2022-03-14,deaths,0.0,54
Isle Of Man,2022-03-21,deaths,1.0,55
Isle Of Man,2022-03-28,deaths,2.0,56
Isle Of Man,2022-04-04,deaths,3.0,57
Isle Of Man,2022-04-11,deaths,0.0,58
Isle Of Man,2022-04-18,deaths,11.0,59
Isle Of Man,2022-04-25,deaths,4.0,60
Isle Of Man,2022-05-02,deaths,2.0,61
Isle Of Man,2022-05-09,deaths,1.0,62
Isle Of Man,2022-05-16,deaths,0.0,63
Isle Of Man,2022-05-23,deaths,1.0,64
Isle Of Man,2022-05-30,deaths,1.0,65
Isle Of Man,2022-06-06,deaths,0.0,66
Italy,2021-03-01,deaths,2254.0,1
Italy,2021-03-08,deaths,2479.0,2
Italy,2021-03-15,deaths,2854.0,3
Italy,2021-03-22,deaths,2998.0,4
Italy,2021-03-29,deaths,3089.0,5
Italy,2021-04-05,deaths,2952.0,6
Italy,2021-04-12,deaths,2476.0,7
Italy,2021-04-19,deaths,2254.0,8
Italy,2021-04-26,deaths,1813.0,9
Italy,2021-05-03,deaths,1465.0,10
Italy,2021-05-10,deaths,1142.0,11
Italy,2021-05-17,deaths,818.0,12
Italy,2021-05-24,deaths,588.0,13
Italy,2021-05-31,deaths,415.0,14
Italy,2021-06-07,deaths,286.0,15
Italy,2021-06-14,deaths,210.0,16
Italy,2021-06-21,deaths,139.0,17
Italy,2021-06-28,deaths,106.0,18
Italy,2021-07-05,deaths,79.0,19
Italy,2021-07-12,deaths,68.0,20
Italy,2021-07-19,deaths,73.0,21
Italy,2021-07-26,deaths,92.0,22
Italy,2021-08-02,deaths,145.0,23
Italy,2021-08-09,deaths,236.0,24
Italy,2021-08-16,deaths,313.0,25
Italy,2021-08-23,deaths,372.0,26
Italy,2021-08-30,deaths,407.0,27
Italy,2021-09-06,deaths,397.0,28
Italy,2021-09-13,deaths,381.0,29
Italy,2021-09-20,deaths,343.0,30
Italy,2021-09-27,deaths,288.0,31
Italy,2021-10-04,deaths,239.0,32
Italy,2021-10-11,deaths,222.0,33
Italy,2021-10-18,deaths,233.0,34
Italy,2021-10-25,deaths,278.0,35
Italy,2021-11-01,deaths,305.0,36
Italy,2021-11-08,deaths,379.0,37
Italy,2021-11-15,deaths,444.0,38
Italy,2021-11-22,deaths,519.0,39
Italy,2021-11-29,deaths,576.0,40
Italy,2021-12-06,deaths,743.0,41
Italy,2021-12-13,deaths,870.0,42
Italy,2021-12-20,deaths,1075.0,43
Italy,2021-12-27,deaths,1170.0,44
Italy,2022-01-03,deaths,1670.0,45
Italy,2022-01-10,deaths,2232.0,46
Italy,2022-01-17,deaths,2591.0,47
Italy,2022-01-24,deaths,2701.0,48
Italy,2022-01-31,deaths,2562.0,49
Italy,2022-02-07,deaths,2105.0,50
Italy,2022-02-14,deaths,1846.0,51
Italy,2022-02-21,deaths,1473.0,52
Italy,2022-02-28,deaths,1223.0,53
Italy,2022-03-07,deaths,958.0,54
Italy,2022-03-14,deaths,922.0,55
Italy,2022-03-21,deaths,944.0,56
Italy,2022-03-28,deaths,1044.0,57
Italy,2022-04-04,deaths,1007.0,58
Italy,2022-04-11,deaths,1022.0,59
Italy,2022-04-18,deaths,966.0,60
Italy,2022-04-25,deaths,929.0,61
Italy,2022-05-02,deaths,841.0,62
Italy,2022-05-09,deaths,727.0,63
Italy,2022-05-16,deaths,609.0,64
Italy,2022-05-23,deaths,474.0,65
Italy,2022-05-30,deaths,340.0,66
Italy,2022-06-06,deaths,233.0,67
Jersey,2021-03-01,deaths,0.0,1
Jersey,2021-03-08,deaths,0.0,2
Jersey,2021-03-15,deaths,0.0,3
Jersey,2021-03-22,deaths,0.0,4
Jersey,2021-03-29,deaths,0.0,5
Jersey,2021-04-05,deaths,0.0,6
Jersey,2021-04-12,deaths,0.0,7
Jersey,2021-04-19,deaths,0.0,8
Jersey,2021-04-26,deaths,0.0,9
Jersey,2021-05-03,deaths,0.0,10
Jersey,2021-05-10,deaths,0.0,11
Jersey,2021-05-17,deaths,0.0,12
Jersey,2021-05-24,deaths,0.0,13
Jersey,2021-05-31,deaths,0.0,14
Jersey,2021-06-07,deaths,0.0,15
Jersey,2021-06-14,deaths,0.0,16
Jersey,2021-06-21,deaths,0.0,17
Jersey,2021-06-28,deaths,0.0,18
Jersey,2021-07-05,deaths,0.0,19
Jersey,2021-07-12,deaths,0.0,20
Jersey,2021-07-19,deaths,0.0,21
Jersey,2021-07-26,deaths,0.0,22
Jersey,2021-08-02,deaths,4.0,23
Jersey,2021-08-09,deaths,1.0,24
Jersey,2021-08-16,deaths,2.0,25
Jersey,2021-08-23,deaths,1.0,26
Jersey,2021-08-30,deaths,1.0,27
Jersey,2021-09-06,deaths,0.0,28
Jersey,2021-09-13,deaths,0.0,29
Jersey,2021-09-20,deaths,0.0,30
Jersey,2021-09-27,deaths,0.0,31
Jersey,2021-10-04,deaths,1.0,32
Jersey,2021-10-11,deaths,0.0,33
Jersey,2021-10-18,deaths,1.0,34
Jersey,2021-10-25,deaths,0.0,35
Jersey,2021-11-01,deaths,0.0,36
Jersey,2021-11-08,deaths,0.0,37
Jersey,2021-11-15,deaths,0.0,38
Jersey,2021-11-22,deaths,1.0,39
Jersey,2021-11-29,deaths,1.0,40
Jersey,2021-12-06,deaths,2.0,41
Jersey,2021-12-13,deaths,3.0,42
Jersey,2021-12-27,deaths,0.0,43
Jersey,2022-01-03,deaths,1.0,44
Jersey,2022-01-10,deaths,2.0,45
Jersey,2022-01-17,deaths,4.0,46
Jersey,2022-01-24,deaths,5.0,47
Jersey,2022-01-31,deaths,3.0,48
Jersey,2022-02-07,deaths,4.0,49
Jersey,2022-02-14,deaths,1.0,50
Jersey,2022-02-21,deaths,3.0,51
Jersey,2022-02-28,deaths,3.0,52
Jersey,2022-03-07,deaths,1.0,53
Jersey,2022-03-14,deaths,0.0,54
Jersey,2022-03-21,deaths,3.0,55
Jersey,2022-03-28,deaths,1.0,56
Jersey,2022-04-04,deaths,1.0,57
Jersey,2022-04-11,deaths,1.0,58
Jersey,2022-04-18,deaths,2.0,59
Jersey,2022-04-25,deaths,2.0,60
Jersey,2022-05-02,deaths,1.0,61
Jersey,2022-05-09,deaths,0.0,62
Jersey,2022-05-16,deaths,2.0,63
Jersey,2022-05-23,deaths,0.0,64
Jersey,2022-05-30,deaths,0.0,65
Jersey,2022-06-06,deaths,0.0,66
Kosovo,2021-03-01,deaths,50.0,1
Kosovo,2021-03-08,deaths,53.0,2
Kosovo,2021-03-15,deaths,58.0,3
Kosovo,2021-03-22,deaths,80.0,4
Kosovo,2021-03-29,deaths,75.0,5
Kosovo,2021-04-05,deaths,73.0,6
Kosovo,2021-04-12,deaths,84.0,7
Kosovo,2021-04-19,deaths,57.0,8
Kosovo,2021-04-26,deaths,58.0,9
Kosovo,2021-05-03,deaths,23.0,10
Kosovo,2021-05-10,deaths,13.0,11
Kosovo,2021-05-17,deaths,16.0,12
Kosovo,2021-05-24,deaths,5.0,13
Kosovo,2021-05-31,deaths,1.0,14
Kosovo,2021-06-07,deaths,5.0,15
Kosovo,2021-06-14,deaths,2.0,16
Kosovo,2021-06-21,deaths,6.0,17
Kosovo,2021-06-28,deaths,3.0,18
Kosovo,2021-07-05,deaths,3.0,19
Kosovo,2021-07-12,deaths,0.0,20
Kosovo,2021-07-19,deaths,1.0,21
Kosovo,2021-07-26,deaths,1.0,22
Kosovo,2021-08-02,deaths,5.0,23
Kosovo,2021-08-09,deaths,15.0,24
Kosovo,2021-08-16,deaths,57.0,25
Kosovo,2021-08-23,deaths,134.0,26
Kosovo,2021-08-30,deaths,180.0,27
Kosovo,2021-09-06,deaths,152.0,28
Kosovo,2021-09-13,deaths,96.0,29
Kosovo,2021-09-20,deaths,34.0,30
Kosovo,2021-09-27,deaths,23.0,31
Kosovo,2021-10-04,deaths,10.0,32
Kosovo,2021-10-11,deaths,1.0,33
Kosovo,2021-10-18,deaths,2.0,34
Kosovo,2021-10-25,deaths,2.0,35
Kosovo,2021-11-01,deaths,1.0,36
Kosovo,2021-11-08,deaths,2.0,37
Kosovo,2021-11-15,deaths,2.0,38
Kosovo,2021-11-22,deaths,1.0,39
Kosovo,2021-11-29,deaths,2.0,40
Kosovo,2021-12-06,deaths,2.0,41
Kosovo,2021-12-13,deaths,2.0,42
Kosovo,2021-12-27,deaths,0.0,43
Kosovo,2022-01-03,deaths,0.0,44
Kosovo,2022-01-10,deaths,3.0,45
Kosovo,2022-01-17,deaths,6.0,46
Kosovo,2022-01-24,deaths,15.0,47
Kosovo,2022-01-31,deaths,0.0,48
Kosovo,2022-02-07,deaths,61.0,49
Kosovo,2022-02-14,deaths,25.0,50
Kosovo,2022-02-21,deaths,13.0,51
Kosovo,2022-02-28,deaths,5.0,52
Kosovo,2022-03-07,deaths,7.0,53
Kosovo,2022-03-14,deaths,1.0,54
Kosovo,2022-03-21,deaths,5.0,55
Kosovo,2022-03-28,deaths,5.0,56
Kosovo,2022-04-04,deaths,1.0,57
Kosovo,2022-04-11,deaths,0.0,58
Kosovo,2022-04-18,deaths,0.0,59
Kosovo,2022-04-25,deaths,0.0,60
Kosovo,2022-05-02,deaths,0.0,61
Kosovo,2022-05-09,deaths,1.0,62
Kosovo,2022-05-16,deaths,0.0,63
Kosovo,2022-05-23,deaths,0.0,64
Kosovo,2022-05-30,deaths,0.0,65
Kosovo,2022-06-06,deaths,0.0,66
Latvia,2021-03-01,deaths,78.0,1
Latvia,2021-03-08,deaths,63.0,2
Latvia,2021-03-15,deaths,62.0,3
Latvia,2021-03-22,deaths,46.0,4
Latvia,2021-03-29,deaths,71.0,5
Latvia,2021-04-05,deaths,56.0,6
Latvia,2021-04-12,deaths,68.0,7
Latvia,2021-04-19,deaths,52.0,8
Latvia,2021-04-26,deaths,67.0,9
Latvia,2021-05-03,deaths,50.0,10
Latvia,2021-05-10,deaths,66.0,11
Latvia,2021-05-17,deaths,65.0,12
Latvia,2021-05-24,deaths,47.0,13
Latvia,2021-05-31,deaths,37.0,14
Latvia,2021-06-07,deaths,39.0,15
Latvia,2021-06-14,deaths,24.0,16
Latvia,2021-06-21,deaths,24.0,17
Latvia,2021-06-28,deaths,16.0,18
Latvia,2021-07-05,deaths,2.0,19
Latvia,2021-07-12,deaths,9.0,20
Latvia,2021-07-19,deaths,3.0,21
Latvia,2021-07-26,deaths,3.0,22
Latvia,2021-08-02,deaths,4.0,23
Latvia,2021-08-09,deaths,4.0,24
Latvia,2021-08-16,deaths,8.0,25
Latvia,2021-08-23,deaths,9.0,26
Latvia,2021-08-30,deaths,16.0,27
Latvia,2021-09-06,deaths,32.0,28
Latvia,2021-09-13,deaths,36.0,29
Latvia,2021-09-20,deaths,54.0,30
Latvia,2021-09-27,deaths,61.0,31
Latvia,2021-10-04,deaths,79.0,32
Latvia,2021-10-11,deaths,133.0,33
Latvia,2021-10-18,deaths,208.0,34
Latvia,2021-10-25,deaths,259.0,35
Latvia,2021-11-01,deaths,265.0,36
Latvia,2021-11-08,deaths,245.0,37
Latvia,2021-11-15,deaths,206.0,38
Latvia,2021-11-22,deaths,133.0,39
Latvia,2021-11-29,deaths,114.0,40
Latvia,2021-12-06,deaths,86.0,41
Latvia,2021-12-13,deaths,79.0,42
Latvia,2021-12-20,deaths,68.0,43
Latvia,2021-12-27,deaths,72.0,44
Latvia,2022-01-03,deaths,89.0,45
Latvia,2022-01-10,deaths,78.0,46
Latvia,2022-01-17,deaths,87.0,47
Latvia,2022-01-24,deaths,84.0,48
Latvia,2022-01-31,deaths,97.0,49
Latvia,2022-02-07,deaths,114.0,50
Latvia,2022-02-14,deaths,122.0,51
Latvia,2022-02-21,deaths,126.0,52
Latvia,2022-02-28,deaths,117.0,53
Latvia,2022-03-07,deaths,110.0,54
Latvia,2022-03-14,deaths,117.0,55
Latvia,2022-03-21,deaths,95.0,56
Latvia,2022-03-28,deaths,87.0,57
Latvia,2022-04-04,deaths,58.0,58
Latvia,2022-04-11,deaths,49.0,59
Latvia,2022-04-18,deaths,42.0,60
Latvia,2022-04-25,deaths,27.0,61
Latvia,2022-05-02,deaths,15.0,62
Latvia,2022-05-09,deaths,15.0,63
Latvia,2022-05-16,deaths,12.0,64
Latvia,2022-05-23,deaths,12.0,65
Latvia,2022-05-30,deaths,11.0,66
Latvia,2022-06-06,deaths,10.0,67
Liechtenstein,2021-03-01,deaths,1.0,1
Liechtenstein,2021-03-08,deaths,0.0,2
Liechtenstein,2021-03-15,deaths,0.0,3
Liechtenstein,2021-03-22,deaths,0.0,4
Liechtenstein,2021-03-29,deaths,0.0,5
Liechtenstein,2021-04-05,deaths,0.0,6
Liechtenstein,2021-04-12,deaths,1.0,7
Liechtenstein,2021-04-19,deaths,0.0,8
Liechtenstein,2021-04-26,deaths,1.0,9
Liechtenstein,2021-05-03,deaths,0.0,10
Liechtenstein,2021-05-10,deaths,0.0,11
Liechtenstein,2021-05-17,deaths,0.0,12
Liechtenstein,2021-05-24,deaths,0.0,13
Liechtenstein,2021-05-31,deaths,0.0,14
Liechtenstein,2021-06-07,deaths,1.0,15
Liechtenstein,2021-06-14,deaths,0.0,16
Liechtenstein,2021-06-21,deaths,0.0,17
Liechtenstein,2021-06-28,deaths,0.0,18
Liechtenstein,2021-07-05,deaths,0.0,19
Liechtenstein,2021-07-12,deaths,0.0,20
Liechtenstein,2021-07-19,deaths,0.0,21
Liechtenstein,2021-07-26,deaths,0.0,22
Liechtenstein,2021-08-02,deaths,0.0,23
Liechtenstein,2021-08-09,deaths,0.0,24
Liechtenstein,2021-08-16,deaths,0.0,25
Liechtenstein,2021-08-23,deaths,0.0,26
Liechtenstein,2021-08-30,deaths,0.0,27
Liechtenstein,2021-09-06,deaths,1.0,28
Liechtenstein,2021-09-13,deaths,0.0,29
Liechtenstein,2021-09-20,deaths,0.0,30
Liechtenstein,2021-09-27,deaths,0.0,31
Liechtenstein,2021-10-04,deaths,0.0,32
Liechtenstein,2021-10-11,deaths,0.0,33
Liechtenstein,2021-10-18,deaths,1.0,34
Liechtenstein,2021-10-25,deaths,0.0,35
Liechtenstein,2021-11-01,deaths,0.0,36
Liechtenstein,2021-11-08,deaths,0.0,37
Liechtenstein,2021-11-15,deaths,0.0,38
Liechtenstein,2021-11-22,deaths,0.0,39
Liechtenstein,2021-11-29,deaths,2.0,40
Liechtenstein,2021-12-06,deaths,3.0,41
Liechtenstein,2021-12-13,deaths,1.0,42
Liechtenstein,2021-12-20,deaths,1.0,43
Liechtenstein,2021-12-27,deaths,0.0,44
Liechtenstein,2022-01-03,deaths,2.0,45
Liechtenstein,2022-01-10,deaths,2.0,46
Liechtenstein,2022-01-17,deaths,1.0,47
Liechtenstein,2022-01-24,deaths,0.0,48
Liechtenstein,2022-01-31,deaths,0.0,49
Liechtenstein,2022-02-07,deaths,2.0,50
Liechtenstein,2022-02-14,deaths,1.0,51
