country,country_code,indicator,weekly_count,rate_14_day,date,cumulative,pandemic_wave
Austria,AUT,cases,114.0,1.41055344743741,2020-01-01,114.0,First Wave
Austria,AUT,cases,335.0,6.7057263096429,2020-01-01,449.0,First Wave
Austria,AUT,cases,872.0,18.5387024520345,2020-01-01,1321.0,First Wave
Austria,AUT,cases,5597.0,114.780988068061,2020-01-01,6918.0,First Wave
Austria,AUT,cases,18701.0,467.710416511804,2020-01-01,25619.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-01-01,25619.0,First Wave
Austria,AUT,deaths,9.0,3.69430664805035,2020-01-01,25628.0,First Wave
Austria,AUT,deaths,4.0,0.671692117827336,2020-01-01,25632.0,First Wave
Austria,AUT,deaths,30.0,6.15717774675058,2020-01-01,25662.0,First Wave
Austria,AUT,deaths,696.0,164.788466240306,2020-01-01,26358.0,First Wave
Austria,AUT,cases,0.0,,2020-01-06,26358.0,First Wave
Austria,AUT,cases,874.0,11.0605302068901,2020-01-06,27232.0,First Wave
Austria,AUT,cases,265.0,6.71692117827336,2020-01-06,27497.0,First Wave
Austria,AUT,cases,794.0,18.650651138339,2020-01-06,28291.0,First Wave
Austria,AUT,cases,7486.0,146.462466292251,2020-01-06,35777.0,First Wave
Austria,AUT,cases,14864.0,375.755765581242,2020-01-06,50641.0,First Wave
Austria,AUT,deaths,0.0,504.541534306003,2020-01-06,50641.0,First Wave
Austria,AUT,deaths,2.0,0.223897372609112,2020-01-06,50643.0,First Wave
Austria,AUT,deaths,14.0,2.57481978500479,2020-01-06,50657.0,First Wave
Austria,AUT,deaths,5.0,1.007538176741,2020-01-06,50662.0,First Wave
Austria,AUT,deaths,50.0,8.95589490436448,2020-01-06,50712.0,First Wave
Austria,AUT,deaths,587.0,143.630164528745,2020-01-06,51299.0,First Wave
Austria,AUT,cases,0.0,0.0,2020-01-13,51299.0,First Wave
Austria,AUT,cases,3068.0,44.130172141256,2020-01-13,54367.0,First Wave
Austria,AUT,cases,195.0,5.14963957000957,2020-01-13,54562.0,First Wave
Austria,AUT,cases,722.0,16.9714208437707,2020-01-13,55284.0,First Wave
Austria,AUT,cases,9903.0,194.667570614992,2020-01-13,65187.0,First Wave
Austria,AUT,cases,13340.0,315.74007485337,2020-01-13,78527.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-01-13,78527.0,First Wave
Austria,AUT,deaths,31.0,3.69430664805035,2020-01-13,78558.0,First Wave
Austria,AUT,deaths,4.0,2.01507635348201,2020-01-13,78562.0,First Wave
Austria,AUT,deaths,4.0,1.007538176741,2020-01-13,78566.0,First Wave
Austria,AUT,deaths,57.0,11.9785094345875,2020-01-13,78623.0,First Wave
Austria,AUT,deaths,460.0,117.21027456087,2020-01-13,79083.0,First Wave
Austria,AUT,cases,0.0,0.0,2020-01-20,79083.0,First Wave
Austria,AUT,cases,5128.0,91.7531432952141,2020-01-20,84211.0,First Wave
Austria,AUT,cases,227.0,4.72423456205226,2020-01-20,84438.0,First Wave
Austria,AUT,cases,1462.0,24.449593088915,2020-01-20,85900.0,First Wave
Austria,AUT,cases,18273.0,315.426618531717,2020-01-20,104173.0,First Wave
Austria,AUT,cases,14894.0,316.075920912283,2020-01-20,119067.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-01-20,119067.0,First Wave
Austria,AUT,deaths,101.0,14.7772265922014,2020-01-20,119168.0,First Wave
Austria,AUT,deaths,7.0,1.23143554935012,2020-01-20,119175.0,First Wave
Austria,AUT,deaths,6.0,1.11948686304556,2020-01-20,119181.0,First Wave
Austria,AUT,deaths,102.0,17.7998411224244,2020-01-20,119283.0,First Wave
Austria,AUT,deaths,397.0,95.9400241630045,2020-01-20,119680.0,First Wave
Austria,AUT,cases,0.0,0.0,2020-01-27,119680.0,First Wave
Austria,AUT,cases,3116.0,92.2904969894759,2020-01-27,122796.0,First Wave
Austria,AUT,cases,172.0,4.46675258355178,2020-01-27,122968.0,First Wave
Austria,AUT,cases,1907.0,37.7155124160049,2020-01-27,124875.0,First Wave
Austria,AUT,cases,31613.0,558.467216498908,2020-01-27,156488.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-01-27,156488.0,First Wave
Austria,AUT,deaths,125.0,25.3004031048296,2020-01-27,156613.0,First Wave
Austria,AUT,deaths,8.0,1.67923029456834,2020-01-27,156621.0,First Wave
Austria,AUT,deaths,3.0,1.007538176741,2020-01-27,156624.0,First Wave
Austria,AUT,deaths,234.0,37.6147585983308,2020-01-27,156858.0,First Wave
Austria,AUT,cases,0.0,0.0,2020-02-03,156858.0,First Wave
Austria,AUT,cases,1838.0,55.459379195277,2020-02-03,158696.0,First Wave
Austria,AUT,cases,248.0,4.70184482479135,2020-02-03,158944.0,First Wave
Austria,AUT,cases,1941.0,43.0778544899931,2020-02-03,160885.0,First Wave
Austria,AUT,cases,44758.0,854.963312176524,2020-02-03,205643.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-02-03,205643.0,First Wave
Austria,AUT,deaths,150.0,30.7858887337529,2020-02-03,205793.0,First Wave
Austria,AUT,deaths,12.0,2.23897372609112,2020-02-03,205805.0,First Wave
Austria,AUT,deaths,1.0,0.447794745218224,2020-02-03,205806.0,First Wave
Austria,AUT,deaths,365.0,67.057263096429,2020-02-03,206171.0,First Wave
Austria,AUT,cases,0.0,0.0,2020-02-10,206171.0,First Wave
Austria,AUT,cases,684.0,28.233458686009,2020-02-10,206855.0,First Wave
Austria,AUT,cases,335.0,6.52660841155561,2020-02-10,207190.0,First Wave
Austria,AUT,cases,2268.0,47.1192020655876,2020-02-10,209458.0,First Wave
Austria,AUT,cases,47880.0,1037.07024018814,2020-02-10,257338.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-02-10,257338.0,First Wave
Austria,AUT,deaths,118.0,30.002247929621,2020-02-10,257456.0,First Wave
Austria,AUT,deaths,9.0,2.35092241239568,2020-02-10,257465.0,First Wave
Austria,AUT,deaths,4.0,0.55974343152278,2020-02-10,257469.0,First Wave
Austria,AUT,deaths,549.0,102.321099282364,2020-02-10,258018.0,First Wave
Austria,AUT,cases,0.0,0.0,2020-02-17,258018.0,First Wave
Austria,AUT,cases,448.0,12.6725912896757,2020-02-17,258466.0,First Wave
Austria,AUT,cases,640.0,10.9149969146942,2020-02-17,259106.0,First Wave
Austria,AUT,cases,3997.0,70.1358519698043,2020-02-17,263103.0,First Wave
Austria,AUT,cases,40742.0,992.111647768236,2020-02-17,303845.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-02-17,303845.0,First Wave
Austria,AUT,deaths,75.0,21.6060964567793,2020-02-17,303920.0,First Wave
Austria,AUT,deaths,2.0,1.23143554935012,2020-02-17,303922.0,First Wave
Austria,AUT,deaths,11.0,1.67923029456834,2020-02-17,303933.0,First Wave
Austria,AUT,deaths,671.0,136.577397291558,2020-02-17,304604.0,First Wave
Austria,AUT,cases,0.0,0.0,2020-02-24,304604.0,First Wave
Austria,AUT,cases,312.0,8.50810015914625,2020-02-24,304916.0,First Wave
Austria,AUT,cases,596.0,13.8368576272431,2020-02-24,305512.0,First Wave
Austria,AUT,cases,5211.0,103.082350349235,2020-02-24,310723.0,First Wave
Austria,AUT,cases,31162.0,804.955834004279,2020-02-24,341885.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-02-24,341885.0,First Wave
Austria,AUT,deaths,42.0,13.0979962976331,2020-02-24,341927.0,First Wave
Austria,AUT,deaths,3.0,0.55974343152278,2020-02-24,341930.0,First Wave
Austria,AUT,deaths,15.0,2.91066584391846,2020-02-24,341945.0,First Wave
Austria,AUT,deaths,729.0,156.728160826378,2020-02-24,342674.0,First Wave
Austria,AUT,cases,12.0,0.134338423565467,2020-03-02,342686.0,First Wave
Austria,AUT,cases,264.0,6.44824433114242,2020-03-02,342950.0,First Wave
Austria,AUT,cases,784.0,15.4489187100287,2020-03-02,343734.0,First Wave
Austria,AUT,cases,4656.0,110.459768776705,2020-03-02,348390.0,First Wave
Austria,AUT,cases,23078.0,607.209674515912,2020-03-02,371468.0,First Wave
Austria,AUT,deaths,0.0,0.0,2020-03-02,371468.0,First Wave
Austria,AUT,deaths,24.0,7.38861329610069,2020-03-02,371492.0,First Wave
Austria,AUT,deaths,2.0,0.55974343152278,2020-03-02,371494.0,First Wave
Austria,AUT,deaths,25.0,4.47794745218224,2020-03-02,371519.0,First Wave
Austria,AUT,deaths,776.0,168.482772888357,2020-03-02,372295.0,First Wave
Austria,AUT,cases,18225.0,386.77151631361,2020-12-28,390520.0,First Wave
Austria,AUT,cases,4156.0,110.739640492467,2020-12-28,394676.0,First Wave
Austria,AUT,cases,3251.0,64.7511201585552,2020-12-28,397927.0,First Wave
Austria,AUT,cases,12784.0,284.103376103702,2020-12-28,410711.0,First Wave
Austria,AUT,cases,18860.0,539.200847585894,2020-12-28,429571.0,First Wave
Austria,AUT,deaths,159.0,32.5770677146258,2020-12-28,429730.0,First Wave
Austria,AUT,deaths,54.0,14.7772265922014,2020-12-28,429784.0,First Wave
Austria,AUT,deaths,4.0,1.007538176741,2020-12-28,429788.0,First Wave
Austria,AUT,deaths,61.0,13.0979962976331,2020-12-28,429849.0,First Wave
Austria,AUT,deaths,213.0,57.7655221331509,2020-12-28,430062.0,First Wave
Austria,AUT,cases,14633.0,330.550886051462,2021-01-04,444695.0,First Wave
Austria,AUT,cases,21094.0,440.171039680884,2021-01-04,465789.0,First Wave
Austria,AUT,cases,3160.0,81.9016589004131,2021-01-04,468949.0,First Wave
Austria,AUT,cases,3667.0,77.4461011854918,2021-01-04,472616.0,First Wave
Austria,AUT,cases,15360.0,315.068382735542,2021-01-04,487976.0,First Wave
Austria,AUT,cases,14638.0,375.005709383002,2021-01-04,502614.0,First Wave
Austria,AUT,deaths,347.0,83.2898226105896,2021-01-04,502961.0,First Wave
Austria,AUT,deaths,183.0,38.2864507161581,2021-01-04,503144.0,First Wave
Austria,AUT,deaths,45.0,11.082919944151,2021-01-04,503189.0,First Wave
Austria,AUT,deaths,9.0,1.45533292195923,2021-01-04,503198.0,First Wave
Austria,AUT,deaths,77.0,15.4489187100287,2021-01-04,503275.0,First Wave
Austria,AUT,deaths,109.0,36.047476990067,2021-01-04,503384.0,First Wave
Austria,AUT,cases,10946.0,286.353544698424,2021-01-11,514330.0,First Wave
Austria,AUT,cases,22326.0,486.081195934382,2021-01-11,536656.0,First Wave
Austria,AUT,cases,2424.0,62.512146432464,2021-01-11,539080.0,First Wave
Austria,AUT,cases,5901.0,107.112503056199,2021-01-11,544981.0,First Wave
Austria,AUT,cases,23855.0,439.006773343316,2021-01-11,568836.0,First Wave
Austria,AUT,cases,23126.0,422.763018960525,2021-01-11,591962.0,First Wave
Austria,AUT,deaths,360.0,79.1477212173211,2021-01-11,592322.0,First Wave
Austria,AUT,deaths,177.0,40.3015270696401,2021-01-11,592499.0,First Wave
Austria,AUT,deaths,33.0,8.73199753175537,2021-01-11,592532.0,First Wave
Austria,AUT,deaths,8.0,1.90312766717745,2021-01-11,592540.0,First Wave
Austria,AUT,deaths,73.0,16.7923029456834,2021-01-11,592613.0,First Wave
Austria,AUT,deaths,98.0,23.1733780650431,2021-01-11,592711.0,First Wave
Austria,AUT,cases,10165.0,236.334871657548,2021-01-18,602876.0,First Wave
Austria,AUT,cases,20788.0,482.655566133463,2021-01-18,623664.0,First Wave
Austria,AUT,cases,1685.0,45.999715202542,2021-01-18,625349.0,First Wave
Austria,AUT,cases,8065.0,156.347535292943,2021-01-18,633414.0,First Wave
Austria,AUT,cases,34574.0,654.10497920889,2021-01-18,667988.0,First Wave
Austria,AUT,deaths,297.0,73.5502869020933,2021-01-18,668285.0,First Wave
Austria,AUT,deaths,215.0,43.8838850313859,2021-01-18,668500.0,First Wave
Austria,AUT,deaths,22.0,6.15717774675058,2021-01-18,668522.0,First Wave
Austria,AUT,deaths,7.0,1.67923029456834,2021-01-18,668529.0,First Wave
Austria,AUT,deaths,91.0,18.3595845539472,2021-01-18,668620.0,First Wave
Austria,AUT,cases,9513.0,220.292624910105,2021-01-25,678133.0,First Wave
Austria,AUT,cases,17616.0,429.927734884017,2021-01-25,695749.0,First Wave
Austria,AUT,cases,1002.0,30.0806120100342,2021-01-25,696751.0,First Wave
Austria,AUT,cases,9436.0,195.921395901603,2021-01-25,706187.0,First Wave
Austria,AUT,cases,56501.0,1019.57266051874,2021-01-25,762688.0,First Wave
Austria,AUT,deaths,292.0,65.9377762333835,2021-01-25,762980.0,First Wave
Austria,AUT,deaths,207.0,47.2423456205226,2021-01-25,763187.0,First Wave
Austria,AUT,deaths,15.0,4.14210139326857,2021-01-25,763202.0,First Wave
Austria,AUT,deaths,27.0,3.8062553343549,2021-01-25,763229.0,First Wave
Austria,AUT,deaths,149.0,26.8676847130934,2021-01-25,763378.0,First Wave
Austria,AUT,cases,9119.0,208.582792322649,2021-02-01,772497.0,First Wave
Austria,AUT,cases,16822.0,385.52888589563,2021-02-01,789319.0,First Wave
Austria,AUT,cases,679.0,18.8185741677959,2021-02-01,789998.0,First Wave
Austria,AUT,cases,11306.0,232.20396513291,2021-02-01,801304.0,First Wave
Austria,AUT,cases,78822.0,1514.92320767914,2021-02-01,880126.0,First Wave
Austria,AUT,deaths,220.0,57.3177273879327,2021-02-01,880346.0,First Wave
Austria,AUT,deaths,202.0,45.7870126985634,2021-02-01,880548.0,First Wave
Austria,AUT,deaths,12.0,3.02261453022301,2021-02-01,880560.0,First Wave
Austria,AUT,deaths,37.0,7.16471592349158,2021-02-01,880597.0,First Wave
Austria,AUT,deaths,265.0,46.3467561300862,2021-02-01,880862.0,First Wave
Austria,AUT,cases,9457.0,207.955879679343,2021-02-08,890319.0,First Wave
Austria,AUT,cases,15048.0,356.78046325262,2021-02-08,905367.0,First Wave
Austria,AUT,cases,633.0,14.6876676431577,2021-02-08,906000.0,First Wave
Austria,AUT,cases,14060.0,283.969037680137,2021-02-08,920060.0,First Wave
Austria,AUT,cases,97281.0,1971.44995042912,2021-02-08,1017341.0,First Wave
Austria,AUT,deaths,180.0,44.7794745218224,2021-02-08,1017521.0,First Wave
Austria,AUT,deaths,161.0,40.6373731285538,2021-02-08,1017682.0,First Wave
Austria,AUT,deaths,9.0,2.35092241239568,2021-02-08,1017691.0,First Wave
Austria,AUT,deaths,38.0,8.3961514728417,2021-02-08,1017729.0,First Wave
Austria,AUT,deaths,306.0,63.9226998799015,2021-02-08,1018035.0,First Wave
Austria,AUT,cases,11635.0,236.122169153569,2021-02-15,1029670.0,First Wave
Austria,AUT,cases,12537.0,308.810451171118,2021-02-15,1042207.0,First Wave
Austria,AUT,cases,1093.0,19.3223432561664,2021-02-15,1043300.0,First Wave
Austria,AUT,cases,13748.0,311.306906875709,2021-02-15,1057048.0,First Wave
Austria,AUT,cases,82683.0,2014.67333821131,2021-02-15,1139731.0,First Wave
Austria,AUT,deaths,151.0,37.055015166808,2021-02-15,1139882.0,First Wave
Austria,AUT,deaths,155.0,35.3757848722397,2021-02-15,1140037.0,First Wave
Austria,AUT,deaths,2.0,1.23143554935012,2021-02-15,1140039.0,First Wave
Austria,AUT,deaths,64.0,11.4187660030647,2021-02-15,1140103.0,First Wave
Austria,AUT,deaths,390.0,77.9162856679709,2021-02-15,1140493.0,First Wave
Austria,AUT,cases,14195.0,289.163456724668,2021-02-22,1154688.0,First Wave
Austria,AUT,cases,9021.0,241.338977935362,2021-02-22,1163709.0,First Wave
Austria,AUT,cases,2193.0,36.7863383196771,2021-02-22,1165902.0,First Wave
Austria,AUT,cases,11763.0,285.592293631553,2021-02-22,1177665.0,First Wave
Austria,AUT,cases,50887.0,1495.29860296995,2021-02-22,1228552.0,First Wave
Austria,AUT,deaths,147.0,33.3607085187577,2021-02-22,1228699.0,First Wave
Austria,AUT,deaths,113.0,30.002247929621,2021-02-22,1228812.0,First Wave
Austria,AUT,deaths,4.0,0.671692117827336,2021-02-22,1228816.0,First Wave
Austria,AUT,deaths,67.0,14.6652779058968,2021-02-22,1228883.0,First Wave
Austria,AUT,deaths,378.0,85.976591081899,2021-02-22,1229261.0,First Wave
Austria,AUT,cases,16324.0,341.656195732874,2021-03-01,1245585.0,Second Wave
Austria,AUT,cases,5736.0,165.202676379633,2021-03-01,1251321.0,Second Wave
Austria,AUT,cases,2533.0,52.9069491475331,2021-03-01,1253854.0,Second Wave
Austria,AUT,cases,12594.0,272.673415232007,2021-03-01,1266448.0,Second Wave
Austria,AUT,cases,29305.0,897.738905213495,2021-03-01,1295753.0,Second Wave
Austria,AUT,deaths,132.0,31.2336834789711,2021-03-01,1295885.0,Second Wave
Austria,AUT,deaths,78.0,21.3821990841702,2021-03-01,1295963.0,Second Wave
Austria,AUT,deaths,5.0,1.007538176741,2021-03-01,1295968.0,Second Wave
Austria,AUT,deaths,56.0,13.7696884154604,2021-03-01,1296024.0,Second Wave
Austria,AUT,deaths,303.0,76.2370553734026,2021-03-01,1296327.0,Second Wave
Austria,AUT,cases,299437.0,5783.3922780483,2021-12-27,1595764.0,Post-Vaccine Era
Austria,AUT,cases,20282.0,560.437513377868,2021-12-27,1616046.0,Post-Vaccine Era
Austria,AUT,deaths,180.0,43.4360902861677,2021-12-27,1616226.0,Post-Vaccine Era
Austria,AUT,deaths,19.0,4.92574219740046,2021-12-27,1616245.0,Post-Vaccine Era
Austria,AUT,cases,62443.0,957.933713839455,2022-01-03,1678688.0,Post-Vaccine Era
Austria,AUT,cases,316254.0,6892.57986195384,2022-01-03,1994942.0,Post-Vaccine Era
Austria,AUT,cases,15297.0,398.30223100298,2022-01-03,2010239.0,Post-Vaccine Era
Austria,AUT,deaths,69.0,18.6954306128608,2022-01-03,2010308.0,Post-Vaccine Era
Austria,AUT,deaths,232.0,46.1228587574771,2022-01-03,2010540.0,Post-Vaccine Era
Austria,AUT,deaths,10.0,3.24651190283212,2022-01-03,2010550.0,Post-Vaccine Era
Austria,AUT,cases,111045.0,1942.17536896048,2022-01-10,2121595.0,Post-Vaccine Era
Austria,AUT,cases,248260.0,6319.66007005301,2022-01-10,2369855.0,Post-Vaccine Era
Austria,AUT,cases,19522.0,389.794130843833,2022-01-10,2389377.0,Post-Vaccine Era
Austria,AUT,deaths,65.0,15.0011239648105,2022-01-10,2389442.0,Post-Vaccine Era
Austria,AUT,deaths,406.0,71.4232618623067,2022-01-10,2389848.0,Post-Vaccine Era
Austria,AUT,deaths,17.0,3.02261453022301,2022-01-10,2389865.0,Post-Vaccine Era
Austria,AUT,cases,176107.0,3214.62891697259,2022-01-17,2565972.0,Post-Vaccine Era
Austria,AUT,cases,151717.0,4477.68997020374,2022-01-17,2717689.0,Post-Vaccine Era
Austria,AUT,cases,25547.0,504.541534306003,2022-01-17,2743236.0,Post-Vaccine Era
Austria,AUT,deaths,72.0,15.3369700237242,2022-01-17,2743308.0,Post-Vaccine Era
Austria,AUT,deaths,252.0,73.6622355883978,2022-01-17,2743560.0,Post-Vaccine Era
Austria,AUT,deaths,4.0,2.35092241239568,2022-01-17,2743564.0,Post-Vaccine Era
Austria,AUT,cases,226989.0,4512.60676546213,2022-01-24,2970553.0,Post-Vaccine Era
Austria,AUT,cases,96598.0,2779.85380397158,2022-01-24,3067151.0,Post-Vaccine Era
Austria,AUT,deaths,99.0,19.1432253580791,2022-01-24,3067250.0,Post-Vaccine Era
Austria,AUT,deaths,245.0,55.6384970933643,2022-01-24,3067495.0,Post-Vaccine Era
Austria,AUT,cases,231394.0,5131.53746743413,2022-01-31,3298889.0,Post-Vaccine Era
Austria,AUT,cases,63327.0,1790.33936572561,2022-01-31,3362216.0,Post-Vaccine Era
Austria,AUT,deaths,131.0,25.7481978500479,2022-01-31,3362347.0,Post-Vaccine Era
Austria,AUT,deaths,135.0,42.5405007957313,2022-01-31,3362482.0,Post-Vaccine Era
Austria,AUT,cases,216500.0,5014.11449036928,2022-02-07,3578982.0,Post-Vaccine Era
Austria,AUT,cases,49036.0,1257.88902392388,2022-02-07,3628018.0,Post-Vaccine Era
Austria,AUT,deaths,172.0,33.9204519502805,2022-02-07,3628190.0,Post-Vaccine Era
Austria,AUT,deaths,96.0,25.8601465363524,2022-02-07,3628286.0,Post-Vaccine Era
Austria,AUT,cases,195946.0,4617.27878715689,2022-02-14,3824232.0,Post-Vaccine Era
Austria,AUT,cases,40355.0,1000.72050174506,2022-02-14,3864587.0,Post-Vaccine Era
Austria,AUT,deaths,189.0,40.4134757559447,2022-02-14,3864776.0,Post-Vaccine Era
Austria,AUT,deaths,56.0,17.0162003182925,2022-02-14,3864832.0,Post-Vaccine Era
Austria,AUT,cases,185634.0,4271.73797200925,2022-02-21,4050466.0,Post-Vaccine Era
Austria,AUT,cases,36981.0,865.766360404914,2022-02-21,4087447.0,Post-Vaccine Era
Austria,AUT,deaths,205.0,44.1077824039951,2022-02-21,4087652.0,Post-Vaccine Era
Austria,AUT,deaths,32.0,9.85148439480092,2022-02-21,4087684.0,Post-Vaccine Era
Austria,AUT,cases,217174.0,4509.38264329656,2022-02-28,4304858.0,Post-Vaccine Era
Austria,AUT,cases,29780.0,747.380624637846,2022-02-28,4334638.0,Post-Vaccine Era
Austria,AUT,deaths,208.0,46.2348074437816,2022-02-28,4334846.0,Post-Vaccine Era
Austria,AUT,deaths,25.0,6.38107511935969,2022-02-28,4334871.0,Post-Vaccine Era
Belgium,BEL,cases,0.0,0.0,2020-01-01,0.0,First Wave
Belgium,BEL,cases,2071.0,44.2848162132574,2020-01-01,2071.0,First Wave
Belgium,BEL,cases,2489.0,33.4946071866769,2020-01-01,4560.0,First Wave
Belgium,BEL,cases,18895.0,260.841198816432,2020-01-01,23455.0,First Wave
Belgium,BEL,cases,16840.0,277.78736042869,2020-01-01,40295.0,First Wave
Belgium,BEL,deaths,0.0,0.0,2020-01-01,40295.0,First Wave
Belgium,BEL,deaths,312.0,73.0587069508054,2020-01-01,40607.0,First Wave
Belgium,BEL,deaths,14.0,2.76672026322577,2020-01-01,40621.0,First Wave
Belgium,BEL,deaths,82.0,10.4616609953224,2020-01-01,40703.0,First Wave
Belgium,BEL,deaths,665.0,118.017911228224,2020-01-01,41368.0,First Wave
Belgium,BEL,cases,0.0,2.35092241239568,2020-01-06,41368.0,First Wave
Belgium,BEL,cases,3678.0,31.7999910254512,2020-01-06,45046.0,First Wave
Belgium,BEL,cases,1510.0,30.9613289456608,2020-01-06,46556.0,First Wave
Belgium,BEL,cases,3759.0,54.0202131394831,2020-01-06,50315.0,First Wave
Belgium,BEL,cases,38852.0,499.280609501557,2020-01-06,89167.0,First Wave
Belgium,BEL,cases,17714.0,298.753912423447,2020-01-06,106881.0,First Wave
Belgium,BEL,deaths,0.0,211.991294168852,2020-01-06,106881.0,First Wave
Belgium,BEL,deaths,0.0,0.0,2020-01-06,106881.0,First Wave
Belgium,BEL,deaths,231.0,46.9477844666122,2020-01-06,107112.0,First Wave
Belgium,BEL,deaths,21.0,3.02610028790318,2020-01-06,107133.0,First Wave
Belgium,BEL,deaths,140.0,19.1941218261288,2020-01-06,107273.0,First Wave
Belgium,BEL,deaths,654.0,114.040750849837,2020-01-06,107927.0,First Wave
Belgium,BEL,cases,0.0,0.0,2020-01-13,107927.0,First Wave
Belgium,BEL,cases,3673.0,63.5567520467894,2020-01-13,111600.0,First Wave
Belgium,BEL,cases,1144.0,22.9464861831287,2020-01-13,112744.0,First Wave
Belgium,BEL,cases,4340.0,70.0239606620796,2020-01-13,117084.0,First Wave
Belgium,BEL,cases,72232.0,960.432355375534,2020-01-13,189316.0,First Wave
Belgium,BEL,cases,12607.0,262.155390941464,2020-01-13,201923.0,First Wave
Belgium,BEL,deaths,0.0,0.0,2020-01-13,201923.0,First Wave
Belgium,BEL,deaths,195.0,16.859701604032,2020-01-13,202118.0,First Wave
Belgium,BEL,deaths,161.0,33.8923232245156,2020-01-13,202279.0,First Wave
Belgium,BEL,deaths,33.0,4.66884044419348,2020-01-13,202312.0,First Wave
Belgium,BEL,deaths,238.0,32.6818831093544,2020-01-13,202550.0,First Wave
Belgium,BEL,deaths,536.0,102.887409788708,2020-01-13,203086.0,First Wave
Belgium,BEL,cases,0.0,0.0,2020-01-20,203086.0,First Wave
Belgium,BEL,cases,8130.0,102.048747708918,2020-01-20,211216.0,First Wave
Belgium,BEL,cases,847.0,17.2141876377578,2020-01-20,212063.0,First Wave
Belgium,BEL,cases,3751.0,69.954792655499,2020-01-20,215814.0,First Wave
Belgium,BEL,cases,105383.0,1535.65943610264,2020-01-20,321197.0,First Wave
Belgium,BEL,cases,8976.0,186.606635753755,2020-01-20,330173.0,First Wave
Belgium,BEL,deaths,0.0,0.0,2020-01-20,330173.0,First Wave
Belgium,BEL,deaths,783.0,84.5578880448375,2020-01-20,330956.0,First Wave
Belgium,BEL,deaths,109.0,23.3442022209674,2020-01-20,331065.0,First Wave
Belgium,BEL,deaths,74.0,9.25122088016116,2020-01-20,331139.0,First Wave
Belgium,BEL,deaths,505.0,64.2397861117733,2020-01-20,331644.0,First Wave
Belgium,BEL,deaths,454.0,85.5954081435471,2020-01-20,332098.0,First Wave
Belgium,BEL,cases,0.0,0.0,2020-01-27,332098.0,First Wave
Belgium,BEL,cases,9694.0,154.106318661675,2020-01-27,341792.0,First Wave
Belgium,BEL,cases,671.0,13.1246292486772,2020-01-27,342463.0,First Wave
Belgium,BEL,cases,3453.0,62.2857899258701,2020-01-27,345916.0,First Wave
Belgium,BEL,cases,99584.0,1772.14485060186,2020-01-27,445500.0,First Wave
Belgium,BEL,deaths,0.0,0.0,2020-01-27,445500.0,First Wave
Belgium,BEL,deaths,1584.0,204.650839470481,2020-01-27,447084.0,First Wave
Belgium,BEL,deaths,57.0,14.3523613654837,2020-01-27,447141.0,First Wave
Belgium,BEL,deaths,41.0,9.9429009459676,2020-01-27,447182.0,First Wave
Belgium,BEL,deaths,1060.0,135.309912873385,2020-01-27,448242.0,First Wave
Belgium,BEL,cases,2.0,0.017292001645161,2020-02-03,448244.0,First Wave
Belgium,BEL,cases,11175.0,180.433391166433,2020-02-03,459419.0,First Wave
Belgium,BEL,cases,668.0,11.5769951014353,2020-02-03,460087.0,First Wave
Belgium,BEL,cases,3121.0,56.8388094076443,2020-02-03,463208.0,First Wave
Belgium,BEL,cases,54006.0,1327.93926634014,2020-02-03,517214.0,First Wave
Belgium,BEL,deaths,0.0,0.0,2020-02-03,517214.0,First Wave
Belgium,BEL,deaths,1976.0,307.797629283867,2020-02-03,519190.0,First Wave
Belgium,BEL,deaths,40.0,8.3866207979031,2020-02-03,519230.0,First Wave
Belgium,BEL,deaths,24.0,5.61990053467734,2020-02-03,519254.0,First Wave
Belgium,BEL,deaths,1435.0,215.717720523384,2020-02-03,520689.0,First Wave
Belgium,BEL,cases,1.0,0.0259380024677416,2020-02-10,520690.0,First Wave
Belgium,BEL,cases,7963.0,165.467163742546,2020-02-10,528653.0,First Wave
Belgium,BEL,cases,607.0,11.0236510487902,2020-02-10,529260.0,First Wave
Belgium,BEL,cases,3655.0,58.5853015738056,2020-02-10,532915.0,First Wave
Belgium,BEL,cases,33967.0,760.614630364876,2020-02-10,566882.0,First Wave
Belgium,BEL,deaths,0.0,0.0,2020-02-10,566882.0,First Wave
Belgium,BEL,deaths,1666.0,314.887349958383,2020-02-10,568548.0,First Wave
Belgium,BEL,deaths,40.0,6.91680065806442,2020-02-10,568588.0,First Wave
Belgium,BEL,deaths,18.0,3.63132034548382,2020-02-10,568606.0,First Wave
Belgium,BEL,deaths,1336.0,239.580682793706,2020-02-10,569942.0,First Wave
Belgium,BEL,cases,0.0,0.0086460008225805,2020-02-17,569942.0,First Wave
Belgium,BEL,cases,5703.0,118.156247241385,2020-02-17,575645.0,First Wave
Belgium,BEL,cases,637.0,10.7556250232902,2020-02-17,576282.0,First Wave
Belgium,BEL,cases,6158.0,84.8432060719826,2020-02-17,582440.0,First Wave
