country       ,country_code ,indicator ,weekly_count ,rate_14_day            ,date       ,cumulative ,pandemic_wave    ,cases_per_million        ,month   ,quarter
Denmark       ,DNK          ,cases     ,       677.0 ,   28.8011479363601    ,2020-03-02 ,  113022.0 ,First Wave       ,  115.92376428606286     ,2020-03 ,2020Q1
Denmark       ,DNK          ,cases     ,       264.0 ,    7.43144958643298   ,2020-03-02 ,  113286.0 ,First Wave       ,   45.205131124845785    ,2020-03 ,2020Q1
Denmark       ,DNK          ,cases     ,      3631.0 ,  117.105262031371     ,2020-03-02 ,  116917.0 ,First Wave       ,  621.7417845239206      ,2020-03 ,2020Q1
Denmark       ,DNK          ,cases     ,     12830.0 ,  366.846488340415     ,2020-03-02 ,  129747.0 ,First Wave       , 2196.9008800445886      ,2020-03 ,2020Q1
Denmark       ,DNK          ,deaths    ,         0.0 ,    0.0                ,2020-03-02 ,  129747.0 ,First Wave       ,    0.0                  ,2020-03 ,2020Q1
Denmark       ,DNK          ,deaths    ,         0.0 ,    0.0                ,2020-03-02 ,  129747.0 ,First Wave       ,    0.0                  ,2020-03 ,2020Q1
Denmark       ,DNK          ,deaths    ,         2.0 ,    0.856157786455413  ,2020-03-02 ,  129749.0 ,First Wave       ,    0.34246311458216505  ,2020-03 ,2020Q1
Denmark       ,DNK          ,deaths    ,        11.0 ,    3.08216803123949   ,2020-03-02 ,  129760.0 ,First Wave       ,    1.8835471302019078   ,2020-03 ,2020Q1
Denmark       ,DNK          ,deaths    ,        56.0 ,   17.2943872863993    ,2020-03-02 ,  129816.0 ,First Wave       ,    9.588967208300621    ,2020-03 ,2020Q1
Denmark       ,DNK          ,cases     ,      4674.0 ,  152.601563857813     ,2020-12-28 ,  134490.0 ,First Wave       ,  800.3362987785198      ,2020-12 ,2020Q4
Denmark       ,DNK          ,cases     ,      6886.0 ,  241.864574673654     ,2020-12-28 ,  141376.0 ,First Wave       , 1179.100503506394       ,2020-12 ,2020Q4
Denmark       ,DNK          ,cases     ,      6256.0 ,  197.858064449846     ,2020-12-28 ,  147632.0 ,First Wave       , 1071.2246224130122      ,2020-12 ,2020Q4
Denmark       ,DNK          ,cases     ,      4083.0 ,  121.93399194698      ,2020-12-28 ,  151715.0 ,First Wave       ,  699.1384484194899      ,2020-12 ,2020Q4
Denmark       ,DNK          ,cases     ,     74581.0 , 1986.90249818281      ,2020-12-28 ,  226296.0 ,First Wave       ,12770.620774326224       ,2020-12 ,2020Q4
Denmark       ,DNK          ,deaths    ,        12.0 ,    5.13694671873248   ,2020-12-28 ,  226308.0 ,First Wave       ,    2.0547786874929903   ,2020-12 ,2020Q4
Denmark       ,DNK          ,deaths    ,         6.0 ,    1.88354713020191   ,2020-12-28 ,  226314.0 ,First Wave       ,    1.0273893437464952   ,2020-12 ,2020Q4
Denmark       ,DNK          ,deaths    ,         7.0 ,    1.19862090103758   ,2020-12-28 ,  226321.0 ,First Wave       ,    1.1986209010375777   ,2020-12 ,2020Q4
Denmark       ,DNK          ,deaths    ,         6.0 ,    4.62325204685923   ,2020-12-28 ,  226327.0 ,First Wave       ,    1.0273893437464952   ,2020-12 ,2020Q4
Denmark       ,DNK          ,deaths    ,        62.0 ,   22.2601024478407    ,2020-12-28 ,  226389.0 ,First Wave       ,   10.616356552047117    ,2020-12 ,2020Q4
Denmark       ,DNK          ,cases     ,     11367.0 ,  360.271196540438     ,2021-01-04 ,  237756.0 ,First Wave       , 1946.3891117277349      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      5181.0 ,  168.748699710362     ,2021-01-04 ,  242937.0 ,First Wave       ,  887.1506983250986      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      6714.0 ,  232.874917915872     ,2021-01-04 ,  249651.0 ,First Wave       , 1149.648675652328       ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      6360.0 ,  216.02573267843      ,2021-01-04 ,  256011.0 ,First Wave       , 1089.0327043712848      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      5035.0 ,  156.128933938009     ,2021-01-04 ,  261046.0 ,First Wave       ,  862.1508909606005      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,     76371.0 , 2584.77460362035      ,2021-01-04 ,  337417.0 ,First Wave       ,13077.125261877263       ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,       196.0 ,   67.8076966872687    ,2021-01-04 ,  337613.0 ,First Wave       ,   33.56138522905218     ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,         9.0 ,    3.59586270311273   ,2021-01-04 ,  337622.0 ,First Wave       ,    1.5410840156197427   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,         8.0 ,    2.39724180207516   ,2021-01-04 ,  337630.0 ,First Wave       ,    1.3698524583286602   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,         3.0 ,    1.71231557291083   ,2021-01-04 ,  337633.0 ,First Wave       ,    0.5136946718732476   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        16.0 ,    3.76709426040382   ,2021-01-04 ,  337649.0 ,First Wave       ,    2.7397049166573204   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        68.0 ,   22.2601024478407    ,2021-01-04 ,  337717.0 ,First Wave       ,   11.64374589579361     ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      7169.0 ,  317.394814594751     ,2021-01-11 ,  344886.0 ,First Wave       , 1227.5590342197704      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      5131.0 ,  176.573981878564     ,2021-01-11 ,  350017.0 ,First Wave       ,  878.5891204605443      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      5666.0 ,  211.98466792636      ,2021-01-11 ,  355683.0 ,First Wave       ,  970.1980036112735      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      6869.0 ,  226.522227140373     ,2021-01-11 ,  362552.0 ,First Wave       , 1176.1895670324457      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      8671.0 ,  234.689972423158     ,2021-01-11 ,  371223.0 ,First Wave       , 1484.7488332709765      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,    120872.0 , 3377.4226054765       ,2021-01-11 ,  492095.0 ,First Wave       ,20697.100792887726       ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,       205.0 ,   68.6638544737241    ,2021-01-11 ,  492300.0 ,First Wave       ,   35.102469244671916    ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        14.0 ,    3.9383258176949    ,2021-01-11 ,  492314.0 ,First Wave       ,    2.3972418020751554   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,         2.0 ,    1.71231557291083   ,2021-01-11 ,  492316.0 ,First Wave       ,    0.34246311458216505  ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,         8.0 ,    1.88354713020191   ,2021-01-11 ,  492324.0 ,First Wave       ,    1.3698524583286602   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        14.0 ,    5.13694671873248   ,2021-01-11 ,  492338.0 ,First Wave       ,    2.3972418020751554   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        57.0 ,   21.4039446613853    ,2021-01-11 ,  492395.0 ,First Wave       ,    9.760198765591703    ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      5408.0 ,  215.357929604995     ,2021-01-18 ,  497803.0 ,First Wave       ,  926.0202618301743      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      4412.0 ,  163.40627512288      ,2021-01-18 ,  502215.0 ,First Wave       ,  755.473630768256       ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      2823.0 ,  145.3584689844       ,2021-01-18 ,  505038.0 ,First Wave       ,  483.38668623272594     ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      5675.0 ,  214.792865465934     ,2021-01-18 ,  510713.0 ,First Wave       ,  971.7390876268933      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,     11889.0 ,  352.052081790466     ,2021-01-18 ,  522602.0 ,First Wave       , 2035.7719846336802      ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,       208.0 ,   70.7186331612171    ,2021-01-18 ,  522810.0 ,First Wave       ,   35.61616391654516     ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        15.0 ,    4.96571516144139   ,2021-01-18 ,  522825.0 ,First Wave       ,    2.5684733593662377   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,         7.0 ,    1.54108401561974   ,2021-01-18 ,  522832.0 ,First Wave       ,    1.1986209010375777   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,         6.0 ,    2.39724180207516   ,2021-01-18 ,  522838.0 ,First Wave       ,    1.0273893437464952   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        15.0 ,    4.96571516144139   ,2021-01-18 ,  522853.0 ,First Wave       ,    2.5684733593662377   ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      3255.0 ,  148.337898081265     ,2021-01-25 ,  526108.0 ,First Wave       ,  557.3587189824735      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      2575.0 ,  119.639489079279     ,2021-01-25 ,  528683.0 ,First Wave       ,  440.9212600245375      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      1659.0 ,   76.7459839778632    ,2021-01-25 ,  530342.0 ,First Wave       ,  284.0731535459059      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      5292.0 ,  187.78964888113      ,2021-01-25 ,  535634.0 ,First Wave       ,  906.1574011844087      ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,     15997.0 ,  477.496320661913     ,2021-01-25 ,  551631.0 ,First Wave       , 2739.191221985447       ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,       142.0 ,   59.9310450518789    ,2021-01-25 ,  551773.0 ,First Wave       ,   24.314881135333717    ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        12.0 ,    4.62325204685923   ,2021-01-25 ,  551785.0 ,First Wave       ,    2.0547786874929903   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,         5.0 ,    2.05477868749299   ,2021-01-25 ,  551790.0 ,First Wave       ,    0.8561577864554126   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        14.0 ,    3.42463114582165   ,2021-01-25 ,  551804.0 ,First Wave       ,    2.3972418020751554   ,2021-01 ,2021Q1
Denmark       ,DNK          ,deaths    ,        24.0 ,    6.67803073435222   ,2021-01-25 ,  551828.0 ,First Wave       ,    4.109557374985981    ,2021-01 ,2021Q1
Denmark       ,DNK          ,cases     ,      3129.0 ,  109.314226174627     ,2021-02-01 ,  554957.0 ,First Wave       ,  535.7835427637972      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      5059.0 ,  130.718170836012     ,2021-02-01 ,  560016.0 ,First Wave       ,  866.2604483355864      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      1324.0 ,   51.0783735399299    ,2021-02-01 ,  561340.0 ,First Wave       ,  226.71058185339325     ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      2937.0 ,  140.906448494832     ,2021-02-01 ,  564277.0 ,First Wave       ,  502.9070837639094      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,     22712.0 ,  662.820235118051     ,2021-02-01 ,  586989.0 ,First Wave       , 3889.011129195066       ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        91.0 ,   39.8969528488222    ,2021-02-01 ,  587080.0 ,First Wave       ,   15.582071713488508    ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        14.0 ,    4.45202048956815   ,2021-02-01 ,  587094.0 ,First Wave       ,    2.3972418020751554   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,         2.0 ,    1.19862090103758   ,2021-02-01 ,  587096.0 ,First Wave       ,    0.34246311458216505  ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        10.0 ,    4.10955737498598   ,2021-02-01 ,  587106.0 ,First Wave       ,    1.7123155729108253   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        29.0 ,    9.07527253642737   ,2021-02-01 ,  587135.0 ,First Wave       ,    4.965715161441393    ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      2776.0 ,  101.112234580384     ,2021-02-08 ,  589911.0 ,First Wave       ,  475.33880304004504     ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      4857.0 ,  169.793212209837     ,2021-02-08 ,  594768.0 ,First Wave       ,  831.6716737627878      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      2681.0 ,   68.5782386950786    ,2021-02-08 ,  597449.0 ,First Wave       ,  459.0718050973922      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      3219.0 ,  105.41014666839      ,2021-02-08 ,  600668.0 ,First Wave       ,  551.1943829199946      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,     28111.0 ,  870.250143620469     ,2021-02-08 ,  628779.0 ,First Wave       , 4813.490307009621       ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        76.0 ,   28.5956700676108    ,2021-02-08 ,  628855.0 ,First Wave       ,   13.013598354122271    ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        20.0 ,    5.82187294789681   ,2021-02-08 ,  628875.0 ,First Wave       ,    3.4246311458216505   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,         5.0 ,    1.19862090103758   ,2021-02-08 ,  628880.0 ,First Wave       ,    0.8561577864554126   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        21.0 ,    5.30817827602356   ,2021-02-08 ,  628901.0 ,First Wave       ,    3.595862703112733    ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        43.0 ,   12.3286721249579    ,2021-02-08 ,  628944.0 ,First Wave       ,    7.362956963516548    ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      3602.0 ,  109.211487240252     ,2021-02-15 ,  632546.0 ,First Wave       ,  616.7760693624792      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      3250.0 ,  138.817423495881     ,2021-02-15 ,  635796.0 ,First Wave       ,  556.5025611960182      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      4621.0 ,  125.033283133949     ,2021-02-15 ,  640417.0 ,First Wave       ,  791.2610262420923      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      2192.0 ,   92.6533956502047    ,2021-02-15 ,  642609.0 ,First Wave       ,  375.3395735820529      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,     24896.0 ,  907.647115732841     ,2021-02-15 ,  667505.0 ,First Wave       , 4262.9808503187905      ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        46.0 ,   20.8902499895121    ,2021-02-15 ,  667551.0 ,First Wave       ,    7.876651635389797    ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        15.0 ,    5.99310450518789   ,2021-02-15 ,  667566.0 ,First Wave       ,    2.5684733593662377   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,         2.0 ,    1.19862090103758   ,2021-02-15 ,  667568.0 ,First Wave       ,    0.34246311458216505  ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        17.0 ,    6.50679917706114   ,2021-02-15 ,  667585.0 ,First Wave       ,    2.9109364739484027   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        62.0 ,   17.9793135155637    ,2021-02-15 ,  667647.0 ,First Wave       ,   10.616356552047117    ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      3955.0 ,  129.399687844871     ,2021-02-22 ,  671602.0 ,First Wave       ,  677.2208090862314      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      6500.0 ,  166.950768358805     ,2021-02-22 ,  678102.0 ,First Wave       , 1113.0051223920364      ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      6823.0 ,  195.957394163915     ,2021-02-22 ,  684925.0 ,First Wave       , 1168.312915397056       ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      2536.0 ,   80.9582802872238    ,2021-02-22 ,  687461.0 ,First Wave       ,  434.24322929018524     ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,     34085.0 , 1009.94084805853      ,2021-02-22 ,  721546.0 ,First Wave       , 5836.427630266548       ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        23.0 ,   11.8149774530847    ,2021-02-22 ,  721569.0 ,First Wave       ,    3.9383258176948983   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,         7.0 ,    3.76709426040382   ,2021-02-22 ,  721576.0 ,First Wave       ,    1.1986209010375777   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,         3.0 ,    0.856157786455413  ,2021-02-22 ,  721579.0 ,First Wave       ,    0.5136946718732476   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        14.0 ,    5.30817827602356   ,2021-02-22 ,  721593.0 ,First Wave       ,    2.3972418020751554   ,2021-02 ,2021Q1
Denmark       ,DNK          ,deaths    ,        74.0 ,   23.2874917915872    ,2021-02-22 ,  721667.0 ,First Wave       ,   12.671135239540106    ,2021-02 ,2021Q1
Denmark       ,DNK          ,cases     ,      4238.0 ,  140.290014888584     ,2021-03-01 ,  725905.0 ,Second Wave      ,  725.6793397996078      ,2021-03 ,2021Q1
Denmark       ,DNK          ,cases     ,      7239.0 ,  235.255036562218     ,2021-03-01 ,  733144.0 ,Second Wave      , 1239.5452432301463      ,2021-03 ,2021Q1
Denmark       ,DNK          ,cases     ,      5299.0 ,  207.56689374825      ,2021-03-01 ,  738443.0 ,Second Wave      ,  907.3560220854462      ,2021-03 ,2021Q1
Denmark       ,DNK          ,cases     ,      3038.0 ,   95.4444700340494    ,2021-03-01 ,  741481.0 ,Second Wave      ,  520.2014710503087      ,2021-03 ,2021Q1
Denmark       ,DNK          ,cases     ,     41455.0 , 1293.48318377684      ,2021-03-01 ,  782936.0 ,Second Wave      , 7098.404207501826       ,2021-03 ,2021Q1
Denmark       ,DNK          ,deaths    ,        18.0 ,    7.02049384893438   ,2021-03-01 ,  782954.0 ,Second Wave      ,    3.0821680312394855   ,2021-03 ,2021Q1
Denmark       ,DNK          ,deaths    ,         5.0 ,    2.05477868749299   ,2021-03-01 ,  782959.0 ,Second Wave      ,    0.8561577864554126   ,2021-03 ,2021Q1
Denmark       ,DNK          ,deaths    ,         0.0 ,    0.513694671873248  ,2021-03-01 ,  782959.0 ,Second Wave      ,    0.0                  ,2021-03 ,2021Q1
Denmark       ,DNK          ,deaths    ,        21.0 ,    5.99310450518789   ,2021-03-01 ,  782980.0 ,Second Wave      ,    3.595862703112733    ,2021-03 ,2021Q1
Denmark       ,DNK          ,deaths    ,        68.0 ,   24.3148811353337    ,2021-03-01 ,  783048.0 ,Second Wave      ,   11.64374589579361     ,2021-03 ,2021Q1
Denmark       ,DNK          ,cases     ,     75958.0 , 3090.67823963685      ,2021-12-27 ,  859006.0 ,Post-Vaccine Era ,13006.406628716046       ,2021-12 ,2021Q4
Denmark       ,DNK          ,cases     ,      3726.0 ,  138.218113045362     ,2021-12-27 ,  862732.0 ,Post-Vaccine Era ,  638.0087824665734      ,2021-12 ,2021Q4
Denmark       ,DNK          ,deaths    ,       307.0 ,   93.6636618382221    ,2021-12-27 ,  863039.0 ,Post-Vaccine Era ,   52.56808808836233     ,2021-12 ,2021Q4
Denmark       ,DNK          ,deaths    ,        25.0 ,   12.6711352395401    ,2021-12-27 ,  863064.0 ,Post-Vaccine Era ,    4.280788932277063    ,2021-12 ,2021Q4
Denmark       ,DNK          ,cases     ,    128309.0 , 4266.76506773492      ,2022-01-03 ,  991373.0 ,Post-Vaccine Era ,21970.549884461507       ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,     48059.0 , 2123.56240405682      ,2022-01-03 , 1039432.0 ,Post-Vaccine Era , 8229.217411852134       ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,      2971.0 ,  114.673773917838     ,2022-01-03 , 1042403.0 ,Post-Vaccine Era ,  508.7289567118062      ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,        84.0 ,   24.1436495780426    ,2022-01-03 , 1042487.0 ,Post-Vaccine Era ,   14.383450812450931    ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,       227.0 ,   91.4376515934381    ,2022-01-03 , 1042714.0 ,Post-Vaccine Era ,   38.86956350507573     ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,        33.0 ,    9.93143032288279   ,2022-01-03 , 1042747.0 ,Post-Vaccine Era ,    5.650641390605723    ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,    172987.0 , 5159.1383285574       ,2022-01-10 , 1215734.0 ,Post-Vaccine Era ,29620.833401112493       ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,     33340.0 , 1393.80775319368      ,2022-01-10 , 1249074.0 ,Post-Vaccine Era , 5708.860120084691       ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,      3374.0 ,  108.646423101192     ,2022-01-10 , 1252448.0 ,Post-Vaccine Era ,  577.7352743001123      ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,       109.0 ,   33.0476905571789    ,2022-01-10 , 1252557.0 ,Post-Vaccine Era ,   18.664239744727993    ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,       183.0 ,   70.2049384893438    ,2022-01-10 , 1252740.0 ,Post-Vaccine Era ,   31.3353749842681      ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,        26.0 ,   10.1026618801739    ,2022-01-10 , 1252766.0 ,Post-Vaccine Era ,    4.452020489568145    ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,    268434.0 , 7558.52052509869      ,2022-01-17 , 1521200.0 ,Post-Vaccine Era ,45964.37184987444        ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,     21496.0 ,  938.96536756138      ,2022-01-17 , 1542696.0 ,Post-Vaccine Era , 3680.7935555291097      ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,      5005.0 ,  143.474921854198     ,2022-01-17 , 1547701.0 ,Post-Vaccine Era ,  857.013944241868       ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,       114.0 ,   38.1846372759114    ,2022-01-17 , 1547815.0 ,Post-Vaccine Era ,   19.520397531183406    ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,       177.0 ,   61.6433606247897    ,2022-01-17 , 1547992.0 ,Post-Vaccine Era ,   30.307985640521608    ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,        28.0 ,    9.24650409371846   ,2022-01-17 , 1548020.0 ,Post-Vaccine Era ,    4.794483604150311    ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,    281628.0 , 9418.79728666474      ,2022-01-24 , 1829648.0 ,Post-Vaccine Era ,48223.60101677299        ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,     16619.0 ,  652.649080614961     ,2022-01-24 , 1846267.0 ,Post-Vaccine Era , 2845.6972506205         ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,       130.0 ,   41.7804999790241    ,2022-01-24 , 1846397.0 ,Post-Vaccine Era ,   22.26010244784073     ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,       146.0 ,   55.3077930050197    ,2022-01-24 , 1846543.0 ,Post-Vaccine Era ,   24.999807364498047    ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,    175922.0 , 7834.69990385348      ,2022-01-31 , 2022465.0 ,Post-Vaccine Era ,30123.398021761815       ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,     11856.0 ,  487.581859386358     ,2022-01-31 , 2034321.0 ,Post-Vaccine Era , 2030.1213432430743      ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,       143.0 ,   46.7462151404655    ,2022-01-31 , 2034464.0 ,Post-Vaccine Era ,   24.4861126926248      ,2022-01 ,2022Q1
Denmark       ,DNK          ,deaths    ,        89.0 ,   40.2394159634044    ,2022-01-31 , 2034553.0 ,Post-Vaccine Era ,   15.239608598906344    ,2022-01 ,2022Q1
Denmark       ,DNK          ,cases     ,    297585.0 , 8107.93409982286      ,2022-02-07 , 2332138.0 ,Post-Vaccine Era ,50955.942976466795       ,2022-02 ,2022Q1
Denmark       ,DNK          ,cases     ,     10133.0 ,  376.521071327361     ,2022-02-07 , 2342271.0 ,Post-Vaccine Era , 1735.0893700305392      ,2022-02 ,2022Q1
Denmark       ,DNK          ,deaths    ,       187.0 ,   56.5064139060572    ,2022-02-07 , 2342458.0 ,Post-Vaccine Era ,   32.02030121343243     ,2022-02 ,2022Q1
Denmark       ,DNK          ,deaths    ,        87.0 ,   30.1367540832305    ,2022-02-07 , 2342545.0 ,Post-Vaccine Era ,   14.897145484324179    ,2022-02 ,2022Q1
Denmark       ,DNK          ,cases     ,    225788.0 , 8961.79738341057      ,2022-02-14 , 2568333.0 ,Post-Vaccine Era ,38662.030857638936       ,2022-02 ,2022Q1
Denmark       ,DNK          ,cases     ,      6374.0 ,  282.65193162039      ,2022-02-14 , 2574707.0 ,Post-Vaccine Era , 1091.4299461733601      ,2022-02 ,2022Q1
Denmark       ,DNK          ,deaths    ,       244.0 ,   73.8008011924566    ,2022-02-14 , 2574951.0 ,Post-Vaccine Era ,   41.780499979024135    ,2022-02 ,2022Q1
Denmark       ,DNK          ,deaths    ,        86.0 ,   29.6230594113573    ,2022-02-14 , 2575037.0 ,Post-Vaccine Era ,   14.725913927033096    ,2022-02 ,2022Q1
Denmark       ,DNK          ,cases     ,    143428.0 , 6322.14306567843      ,2022-02-21 , 2718465.0 ,Post-Vaccine Era ,24559.399799145383       ,2022-02 ,2022Q1
Denmark       ,DNK          ,cases     ,      5304.0 ,  199.964212604526     ,2022-02-21 , 2723769.0 ,Post-Vaccine Era ,  908.2121798719018      ,2022-02 ,2022Q1
Denmark       ,DNK          ,deaths    ,       272.0 ,   88.3554835621986    ,2022-02-21 , 2724041.0 ,Post-Vaccine Era ,   46.57498358317444     ,2022-02 ,2022Q1
Denmark       ,DNK          ,deaths    ,        68.0 ,   26.3696598228267    ,2022-02-21 , 2724109.0 ,Post-Vaccine Era ,   11.64374589579361     ,2022-02 ,2022Q1
Denmark       ,DNK          ,cases     ,    104539.0 , 4245.97755667979      ,2022-02-28 , 2828648.0 ,Post-Vaccine Era ,17900.375767652476       ,2022-02 ,2022Q1
Denmark       ,DNK          ,cases     ,      4346.0 ,  165.238452785895     ,2022-02-28 , 2832994.0 ,Post-Vaccine Era ,  744.1723479870446      ,2022-02 ,2022Q1
Denmark       ,DNK          ,deaths    ,       240.0 ,   87.6705573330343    ,2022-02-28 , 2833234.0 ,Post-Vaccine Era ,   41.0955737498598      ,2022-02 ,2022Q1
Denmark       ,DNK          ,deaths    ,        49.0 ,   20.0340922030567    ,2022-02-28 , 2833283.0 ,Post-Vaccine Era ,    8.390346307263044    ,2022-02 ,2022Q1
Estonia       ,EST          ,cases     ,         9.0 ,    0.751841259243888  ,2020-01-01 ,       9.0 ,First Wave       ,    6.766571333194994    ,2020-01 ,2020Q1
Estonia       ,EST          ,cases     ,        43.0 ,    6.0899141998755    ,2020-01-01 ,      52.0 ,First Wave       ,   32.329174147487194    ,2020-01 ,2020Q1
Estonia       ,EST          ,cases     ,        11.0 ,    1.12776188886583   ,2020-01-01 ,      63.0 ,First Wave       ,    8.27025385168277     ,2020-01 ,2020Q1
