,country,date,weekly_count,indicator,stringency_score
582,Croatia,2022-01-31,360.0,deaths,
583,Croatia,2022-01-31,50.0,deaths,
584,Croatia,2022-02-07,34135.0,cases,
585,Croatia,2022-02-07,4218.0,cases,
586,Croatia,2022-02-07,336.0,deaths,
587,Croatia,2022-02-07,47.0,deaths,
588,Croatia,2022-02-14,23297.0,cases,
589,Croatia,2022-02-14,5247.0,cases,
590,Croatia,2022-02-14,342.0,deaths,
591,Croatia,2022-02-14,53.0,deaths,
592,Croatia,2022-02-21,13384.0,cases,
593,Croatia,2022-02-21,4760.0,cases,
594,Croatia,2022-02-21,215.0,deaths,
595,Croatia,2022-02-21,53.0,deaths,
596,Croatia,2022-02-28,9232.0,cases,20.0
597,Croatia,2022-02-28,3708.0,cases,20.0
598,Croatia,2022-02-28,184.0,deaths,20.0
599,Croatia,2022-02-28,42.0,deaths,20.0
600,Cyprus,2020-12-28,2683.0,cases,
601,Cyprus,2020-12-28,862.0,cases,
602,Cyprus,2020-12-28,4952.0,cases,
603,Cyprus,2020-12-28,739.0,cases,
604,Cyprus,2020-12-28,4267.0,cases,
605,Cyprus,2020-12-28,8.0,deaths,
606,Cyprus,2020-12-28,12.0,deaths,
607,Cyprus,2020-12-28,28.0,deaths,
608,Cyprus,2020-12-28,7.0,deaths,
609,Cyprus,2020-12-28,11.0,deaths,
610,Cyprus,2021-01-04,3104.0,cases,46.666666666666664
611,Cyprus,2021-01-04,2541.0,cases,46.666666666666664
612,Cyprus,2021-01-04,518.0,cases,46.666666666666664
613,Cyprus,2021-01-04,3515.0,cases,46.666666666666664
614,Cyprus,2021-01-04,895.0,cases,46.666666666666664
615,Cyprus,2021-01-04,5773.0,cases,46.666666666666664
616,Cyprus,2021-01-04,25.0,deaths,46.666666666666664
617,Cyprus,2021-01-04,4.0,deaths,46.666666666666664
618,Cyprus,2021-01-04,6.0,deaths,46.666666666666664
619,Cyprus,2021-01-04,22.0,deaths,46.666666666666664
620,Cyprus,2021-01-04,5.0,deaths,46.666666666666664
621,Cyprus,2021-01-04,11.0,deaths,46.666666666666664
622,Cyprus,2021-01-11,1571.0,cases,
623,Cyprus,2021-01-11,2298.0,cases,
624,Cyprus,2021-01-11,398.0,cases,
625,Cyprus,2021-01-11,2728.0,cases,
626,Cyprus,2021-01-11,924.0,cases,
627,Cyprus,2021-01-11,21630.0,cases,
628,Cyprus,2021-01-11,24.0,deaths,
629,Cyprus,2021-01-11,11.0,deaths,
630,Cyprus,2021-01-11,9.0,deaths,
631,Cyprus,2021-01-11,23.0,deaths,
632,Cyprus,2021-01-11,6.0,deaths,
633,Cyprus,2021-01-11,16.0,deaths,
634,Cyprus,2021-01-18,943.0,cases,
635,Cyprus,2021-01-18,3093.0,cases,
636,Cyprus,2021-01-18,422.0,cases,
637,Cyprus,2021-01-18,2303.0,cases,
638,Cyprus,2021-01-18,1042.0,cases,
639,Cyprus,2021-01-18,17.0,deaths,
640,Cyprus,2021-01-18,15.0,deaths,
641,Cyprus,2021-01-18,9.0,deaths,
642,Cyprus,2021-01-18,27.0,deaths,
643,Cyprus,2021-01-18,5.0,deaths,
644,Cyprus,2021-01-25,798.0,cases,
645,Cyprus,2021-01-25,3757.0,cases,
646,Cyprus,2021-01-25,492.0,cases,
647,Cyprus,2021-01-25,1780.0,cases,
648,Cyprus,2021-01-25,1411.0,cases,
649,Cyprus,2021-01-25,18.0,deaths,
650,Cyprus,2021-01-25,16.0,deaths,
651,Cyprus,2021-01-25,2.0,deaths,
652,Cyprus,2021-01-25,20.0,deaths,
653,Cyprus,2021-01-25,2.0,deaths,
654,Cyprus,2021-02-01,810.0,cases,
655,Cyprus,2021-02-01,4789.0,cases,
656,Cyprus,2021-02-01,1276.0,cases,
657,Cyprus,2021-02-01,1481.0,cases,
658,Cyprus,2021-02-01,1695.0,cases,
659,Cyprus,2021-02-01,20.0,deaths,
660,Cyprus,2021-02-01,21.0,deaths,
661,Cyprus,2021-02-01,1.0,deaths,
662,Cyprus,2021-02-01,16.0,deaths,
663,Cyprus,2021-02-01,2.0,deaths,
664,Cyprus,2021-02-08,701.0,cases,22.5
665,Cyprus,2021-02-08,5870.0,cases,22.5
666,Cyprus,2021-02-08,3619.0,cases,22.5
667,Cyprus,2021-02-08,1030.0,cases,22.5
668,Cyprus,2021-02-08,2391.0,cases,22.5
669,Cyprus,2021-02-08,14.0,deaths,22.5
670,Cyprus,2021-02-08,13.0,deaths,22.5
671,Cyprus,2021-02-08,2.0,deaths,22.5
672,Cyprus,2021-02-08,14.0,deaths,22.5
673,Cyprus,2021-02-08,2.0,deaths,22.5
674,Cyprus,2021-02-15,704.0,cases,
675,Cyprus,2021-02-15,4038.0,cases,
676,Cyprus,2021-02-15,6973.0,cases,
677,Cyprus,2021-02-15,859.0,cases,
678,Cyprus,2021-02-15,3034.0,cases,
679,Cyprus,2021-02-15,9.0,deaths,
680,Cyprus,2021-02-15,19.0,deaths,
681,Cyprus,2021-02-15,1.0,deaths,
682,Cyprus,2021-02-15,10.0,deaths,
683,Cyprus,2021-02-15,5.0,deaths,
684,Cyprus,2021-02-22,1347.0,cases,
685,Cyprus,2021-02-22,3137.0,cases,
686,Cyprus,2021-02-22,8235.0,cases,
687,Cyprus,2021-02-22,693.0,cases,
688,Cyprus,2021-02-22,3535.0,cases,
689,Cyprus,2021-02-22,2.0,deaths,
690,Cyprus,2021-02-22,21.0,deaths,
691,Cyprus,2021-02-22,11.0,deaths,
692,Cyprus,2021-02-22,5.0,deaths,
693,Cyprus,2021-02-22,9.0,deaths,
694,Cyprus,2021-03-01,1912.0,cases,
695,Cyprus,2021-03-01,1540.0,cases,
696,Cyprus,2021-03-01,7137.0,cases,
697,Cyprus,2021-03-01,634.0,cases,
698,Cyprus,2021-03-01,3948.0,cases,
699,Cyprus,2021-03-01,3.0,deaths,
700,Cyprus,2021-03-01,13.0,deaths,
701,Cyprus,2021-03-01,18.0,deaths,
702,Cyprus,2021-03-01,4.0,deaths,
703,Cyprus,2021-03-01,9.0,deaths,
704,Cyprus,2021-12-27,19380.0,cases,
705,Cyprus,2021-12-27,7292.0,cases,
706,Cyprus,2021-12-27,24.0,deaths,
707,Cyprus,2021-12-27,20.0,deaths,
708,Cyprus,2022-01-03,30964.0,cases,
709,Cyprus,2022-01-03,25190.0,cases,
710,Cyprus,2022-01-03,6344.0,cases,
711,Cyprus,2022-01-03,22.0,deaths,
712,Cyprus,2022-01-03,9.0,deaths,
713,Cyprus,2022-01-03,9.0,deaths,
714,Cyprus,2022-01-10,19993.0,cases,20.0
715,Cyprus,2022-01-10,32157.0,cases,20.0
716,Cyprus,2022-01-10,6344.0,cases,20.0
717,Cyprus,2022-01-10,22.0,deaths,20.0
718,Cyprus,2022-01-10,17.0,deaths,20.0
719,Cyprus,2022-01-10,9.0,deaths,20.0
720,Cyprus,2022-01-17,14898.0,cases,
721,Cyprus,2022-01-17,29044.0,cases,
722,Cyprus,2022-01-17,6864.0,cases,
723,Cyprus,2022-01-17,21.0,deaths,
724,Cyprus,2022-01-17,26.0,deaths,
725,Cyprus,2022-01-17,0.0,deaths,
726,Cyprus,2022-01-24,16860.0,cases,
727,Cyprus,2022-01-24,16845.0,cases,
728,Cyprus,2022-01-24,8847.0,cases,
729,Cyprus,2022-01-24,22.0,deaths,
730,Cyprus,2022-01-24,24.0,deaths,
731,Cyprus,2022-01-24,5.0,deaths,
732,Cyprus,2022-01-31,19597.0,cases,
733,Cyprus,2022-01-31,8383.0,cases,
734,Cyprus,2022-01-31,22.0,deaths,
735,Cyprus,2022-01-31,25.0,deaths,
736,Cyprus,2022-02-07,17819.0,cases,
737,Cyprus,2022-02-07,4426.0,cases,
738,Cyprus,2022-02-07,26.0,deaths,
739,Cyprus,2022-02-07,17.0,deaths,
740,Cyprus,2022-02-14,15624.0,cases,
741,Cyprus,2022-02-14,5100.0,cases,
742,Cyprus,2022-02-14,31.0,deaths,
743,Cyprus,2022-02-14,16.0,deaths,
744,Cyprus,2022-02-21,13315.0,cases,
745,Cyprus,2022-02-21,9813.0,cases,
746,Cyprus,2022-02-21,25.0,deaths,
747,Cyprus,2022-02-21,25.0,deaths,
748,Cyprus,2022-02-28,13623.0,cases,
749,Cyprus,2022-02-28,8250.0,cases,
750,Cyprus,2022-02-28,22.0,deaths,
751,Cyprus,2022-02-28,20.0,deaths,
752,Denmark,2020-12-28,4674.0,cases,
753,Denmark,2020-12-28,6886.0,cases,
754,Denmark,2020-12-28,6256.0,cases,
755,Denmark,2020-12-28,4083.0,cases,
756,Denmark,2020-12-28,74581.0,cases,
757,Denmark,2020-12-28,12.0,deaths,
758,Denmark,2020-12-28,6.0,deaths,
759,Denmark,2020-12-28,7.0,deaths,
760,Denmark,2020-12-28,6.0,deaths,
761,Denmark,2020-12-28,62.0,deaths,
762,Denmark,2021-01-04,11367.0,cases,
763,Denmark,2021-01-04,5181.0,cases,
764,Denmark,2021-01-04,6714.0,cases,
765,Denmark,2021-01-04,6360.0,cases,
766,Denmark,2021-01-04,5035.0,cases,
767,Denmark,2021-01-04,76371.0,cases,
768,Denmark,2021-01-04,196.0,deaths,
769,Denmark,2021-01-04,9.0,deaths,
770,Denmark,2021-01-04,8.0,deaths,
771,Denmark,2021-01-04,3.0,deaths,
772,Denmark,2021-01-04,16.0,deaths,
773,Denmark,2021-01-04,68.0,deaths,
774,Denmark,2021-01-11,7169.0,cases,
775,Denmark,2021-01-11,5131.0,cases,
776,Denmark,2021-01-11,5666.0,cases,
777,Denmark,2021-01-11,6869.0,cases,
778,Denmark,2021-01-11,8671.0,cases,
779,Denmark,2021-01-11,120872.0,cases,
780,Denmark,2021-01-11,205.0,deaths,
781,Denmark,2021-01-11,14.0,deaths,
782,Denmark,2021-01-11,2.0,deaths,
783,Denmark,2021-01-11,8.0,deaths,
784,Denmark,2021-01-11,14.0,deaths,
785,Denmark,2021-01-11,57.0,deaths,
786,Denmark,2021-01-18,5408.0,cases,
787,Denmark,2021-01-18,4412.0,cases,
788,Denmark,2021-01-18,2823.0,cases,
789,Denmark,2021-01-18,5675.0,cases,
790,Denmark,2021-01-18,11889.0,cases,
791,Denmark,2021-01-18,208.0,deaths,
792,Denmark,2021-01-18,15.0,deaths,
793,Denmark,2021-01-18,7.0,deaths,
794,Denmark,2021-01-18,6.0,deaths,
795,Denmark,2021-01-18,15.0,deaths,
796,Denmark,2021-01-25,3255.0,cases,
797,Denmark,2021-01-25,2575.0,cases,
798,Denmark,2021-01-25,1659.0,cases,
799,Denmark,2021-01-25,5292.0,cases,
800,Denmark,2021-01-25,15997.0,cases,
801,Denmark,2021-01-25,142.0,deaths,
802,Denmark,2021-01-25,12.0,deaths,
803,Denmark,2021-01-25,5.0,deaths,
804,Denmark,2021-01-25,14.0,deaths,
805,Denmark,2021-01-25,24.0,deaths,
806,Denmark,2021-02-01,3129.0,cases,
807,Denmark,2021-02-01,5059.0,cases,
808,Denmark,2021-02-01,1324.0,cases,
809,Denmark,2021-02-01,2937.0,cases,
810,Denmark,2021-02-01,22712.0,cases,
811,Denmark,2021-02-01,91.0,deaths,
812,Denmark,2021-02-01,14.0,deaths,
813,Denmark,2021-02-01,2.0,deaths,
814,Denmark,2021-02-01,10.0,deaths,
815,Denmark,2021-02-01,29.0,deaths,
816,Denmark,2021-02-08,2776.0,cases,
817,Denmark,2021-02-08,4857.0,cases,
818,Denmark,2021-02-08,2681.0,cases,
819,Denmark,2021-02-08,3219.0,cases,
820,Denmark,2021-02-08,28111.0,cases,
821,Denmark,2021-02-08,76.0,deaths,
822,Denmark,2021-02-08,20.0,deaths,
823,Denmark,2021-02-08,5.0,deaths,
824,Denmark,2021-02-08,21.0,deaths,
825,Denmark,2021-02-08,43.0,deaths,
826,Denmark,2021-02-15,3602.0,cases,
827,Denmark,2021-02-15,3250.0,cases,
828,Denmark,2021-02-15,4621.0,cases,
829,Denmark,2021-02-15,2192.0,cases,
830,Denmark,2021-02-15,24896.0,cases,
831,Denmark,2021-02-15,46.0,deaths,
832,Denmark,2021-02-15,15.0,deaths,
833,Denmark,2021-02-15,2.0,deaths,
834,Denmark,2021-02-15,17.0,deaths,
835,Denmark,2021-02-15,62.0,deaths,
836,Denmark,2021-02-22,3955.0,cases,
837,Denmark,2021-02-22,6500.0,cases,
838,Denmark,2021-02-22,6823.0,cases,
839,Denmark,2021-02-22,2536.0,cases,
840,Denmark,2021-02-22,34085.0,cases,
841,Denmark,2021-02-22,23.0,deaths,
842,Denmark,2021-02-22,7.0,deaths,
843,Denmark,2021-02-22,3.0,deaths,
844,Denmark,2021-02-22,14.0,deaths,
845,Denmark,2021-02-22,74.0,deaths,
846,Denmark,2021-03-01,4238.0,cases,
847,Denmark,2021-03-01,7239.0,cases,
848,Denmark,2021-03-01,5299.0,cases,
849,Denmark,2021-03-01,3038.0,cases,
850,Denmark,2021-03-01,41455.0,cases,
851,Denmark,2021-03-01,18.0,deaths,
852,Denmark,2021-03-01,5.0,deaths,
853,Denmark,2021-03-01,0.0,deaths,
854,Denmark,2021-03-01,21.0,deaths,
855,Denmark,2021-03-01,68.0,deaths,
856,Denmark,2021-12-27,75958.0,cases,
857,Denmark,2021-12-27,3726.0,cases,
858,Denmark,2021-12-27,307.0,deaths,
859,Denmark,2021-12-27,25.0,deaths,
860,Denmark,2022-01-03,128309.0,cases,
861,Denmark,2022-01-03,48059.0,cases,
862,Denmark,2022-01-03,2971.0,cases,
863,Denmark,2022-01-03,84.0,deaths,
864,Denmark,2022-01-03,227.0,deaths,
865,Denmark,2022-01-03,33.0,deaths,
866,Denmark,2022-01-10,172987.0,cases,
867,Denmark,2022-01-10,33340.0,cases,
868,Denmark,2022-01-10,3374.0,cases,
869,Denmark,2022-01-10,109.0,deaths,
870,Denmark,2022-01-10,183.0,deaths,
871,Denmark,2022-01-10,26.0,deaths,
872,Denmark,2022-01-17,268434.0,cases,
873,Denmark,2022-01-17,21496.0,cases,
874,Denmark,2022-01-17,5005.0,cases,
875,Denmark,2022-01-17,114.0,deaths,
876,Denmark,2022-01-17,177.0,deaths,
877,Denmark,2022-01-17,28.0,deaths,
878,Denmark,2022-01-24,281628.0,cases,
879,Denmark,2022-01-24,16619.0,cases,
880,Denmark,2022-01-24,130.0,deaths,
881,Denmark,2022-01-24,146.0,deaths,
882,Denmark,2022-01-31,175922.0,cases,
883,Denmark,2022-01-31,11856.0,cases,
884,Denmark,2022-01-31,143.0,deaths,
885,Denmark,2022-01-31,89.0,deaths,
886,Denmark,2022-02-07,297585.0,cases,
887,Denmark,2022-02-07,10133.0,cases,
888,Denmark,2022-02-07,187.0,deaths,
889,Denmark,2022-02-07,87.0,deaths,
890,Denmark,2022-02-14,225788.0,cases,
891,Denmark,2022-02-14,6374.0,cases,
892,Denmark,2022-02-14,244.0,deaths,
893,Denmark,2022-02-14,86.0,deaths,
894,Denmark,2022-02-21,143428.0,cases,
895,Denmark,2022-02-21,5304.0,cases,
896,Denmark,2022-02-21,272.0,deaths,
897,Denmark,2022-02-21,68.0,deaths,
898,Denmark,2022-02-28,104539.0,cases,
899,Denmark,2022-02-28,4346.0,cases,
900,Denmark,2022-02-28,240.0,deaths,
901,Denmark,2022-02-28,49.0,deaths,
902,Estonia,2020-12-28,9905.0,cases,
903,Estonia,2020-12-28,1465.0,cases,
904,Estonia,2020-12-28,1246.0,cases,
905,Estonia,2020-12-28,6455.0,cases,
906,Estonia,2020-12-28,3913.0,cases,
907,Estonia,2020-12-28,59.0,deaths,
908,Estonia,2020-12-28,14.0,deaths,
909,Estonia,2020-12-28,1.0,deaths,
910,Estonia,2020-12-28,27.0,deaths,
911,Estonia,2020-12-28,23.0,deaths,
912,Estonia,2021-01-04,4276.0,cases,
913,Estonia,2021-01-04,10309.0,cases,
914,Estonia,2021-01-04,876.0,cases,
915,Estonia,2021-01-04,1472.0,cases,
916,Estonia,2021-01-04,7999.0,cases,
917,Estonia,2021-01-04,4595.0,cases,
918,Estonia,2021-01-04,34.0,deaths,
919,Estonia,2021-01-04,69.0,deaths,
920,Estonia,2021-01-04,13.0,deaths,
921,Estonia,2021-01-04,4.0,deaths,
922,Estonia,2021-01-04,31.0,deaths,
923,Estonia,2021-01-04,29.0,deaths,
924,Estonia,2021-01-11,3543.0,cases,30.0
925,Estonia,2021-01-11,7822.0,cases,30.0
926,Estonia,2021-01-11,612.0,cases,30.0
927,Estonia,2021-01-11,1942.0,cases,30.0
928,Estonia,2021-01-11,9988.0,cases,30.0
929,Estonia,2021-01-11,6140.0,cases,30.0
930,Estonia,2021-01-11,48.0,deaths,30.0
931,Estonia,2021-01-11,82.0,deaths,30.0
932,Estonia,2021-01-11,11.0,deaths,30.0
933,Estonia,2021-01-11,2.0,deaths,30.0
934,Estonia,2021-01-11,37.0,deaths,30.0
935,Estonia,2021-01-11,23.0,deaths,30.0
936,Estonia,2021-01-18,3631.0,cases,
937,Estonia,2021-01-18,423.0,cases,
938,Estonia,2021-01-18,380.0,cases,
939,Estonia,2021-01-18,1970.0,cases,
940,Estonia,2021-01-18,12069.0,cases,
941,Estonia,2021-01-18,47.0,deaths,
942,Estonia,2021-01-18,3.0,deaths,
943,Estonia,2021-01-18,2.0,deaths,
944,Estonia,2021-01-18,5.0,deaths,
945,Estonia,2021-01-18,72.0,deaths,
946,Estonia,2021-01-25,3604.0,cases,
947,Estonia,2021-01-25,4663.0,cases,
948,Estonia,2021-01-25,282.0,cases,
949,Estonia,2021-01-25,2476.0,cases,
950,Estonia,2021-01-25,173.0,cases,
951,Estonia,2021-01-25,42.0,deaths,
952,Estonia,2021-01-25,86.0,deaths,
953,Estonia,2021-01-25,2.0,deaths,
954,Estonia,2021-01-25,7.0,deaths,
955,Estonia,2021-01-25,0.0,deaths,
956,Estonia,2021-02-01,3762.0,cases,45.0
957,Estonia,2021-02-01,3341.0,cases,45.0
958,Estonia,2021-02-01,165.0,cases,45.0
959,Estonia,2021-02-01,2405.0,cases,45.0
960,Estonia,2021-02-01,6726.0,cases,45.0
961,Estonia,2021-02-01,42.0,deaths,45.0
962,Estonia,2021-02-01,60.0,deaths,45.0
963,Estonia,2021-02-01,1.0,deaths,45.0
964,Estonia,2021-02-01,11.0,deaths,45.0
965,Estonia,2021-02-01,72.0,deaths,45.0
966,Estonia,2021-02-08,4561.0,cases,
967,Estonia,2021-02-08,2604.0,cases,
968,Estonia,2021-02-08,227.0,cases,
969,Estonia,2021-02-08,2976.0,cases,
970,Estonia,2021-02-08,5181.0,cases,
971,Estonia,2021-02-08,36.0,deaths,
972,Estonia,2021-02-08,49.0,deaths,
973,Estonia,2021-02-08,1.0,deaths,
974,Estonia,2021-02-08,11.0,deaths,
975,Estonia,2021-02-08,53.0,deaths,
976,Estonia,2021-02-15,5572.0,cases,
977,Estonia,2021-02-15,2402.0,cases,
978,Estonia,2021-02-15,301.0,cases,
979,Estonia,2021-02-15,3258.0,cases,
980,Estonia,2021-02-15,4077.0,cases,
981,Estonia,2021-02-15,38.0,deaths,
982,Estonia,2021-02-15,26.0,deaths,
983,Estonia,2021-02-15,0.0,deaths,
984,Estonia,2021-02-15,14.0,deaths,
985,Estonia,2021-02-15,55.0,deaths,
986,Estonia,2021-02-22,8183.0,cases,20.0
987,Estonia,2021-02-22,2283.0,cases,20.0
988,Estonia,2021-02-22,375.0,cases,20.0
989,Estonia,2021-02-22,3784.0,cases,20.0
990,Estonia,2021-02-22,3437.0,cases,20.0
991,Estonia,2021-02-22,57.0,deaths,20.0
992,Estonia,2021-02-22,31.0,deaths,20.0
993,Estonia,2021-02-22,1.0,deaths,20.0
994,Estonia,2021-02-22,22.0,deaths,20.0
995,Estonia,2021-02-22,27.0,deaths,20.0
996,Estonia,2021-03-01,9570.0,cases,23.571428571428573
997,Estonia,2021-03-01,1870.0,cases,23.571428571428573
998,Estonia,2021-03-01,645.0,cases,23.571428571428573
999,Estonia,2021-03-01,4970.0,cases,23.571428571428573
1000,Estonia,2021-03-01,3305.0,cases,23.571428571428573
1001,Estonia,2021-03-01,66.0,deaths,23.571428571428573
1002,Estonia,2021-03-01,21.0,deaths,23.571428571428573
1003,Estonia,2021-03-01,0.0,deaths,23.571428571428573
1004,Estonia,2021-03-01,23.0,deaths,23.571428571428573
1005,Estonia,2021-03-01,38.0,deaths,23.571428571428573
1006,Estonia,2021-12-27,14983.0,cases,
1007,Estonia,2021-12-27,953.0,cases,
1008,Estonia,2021-12-27,58.0,deaths,
1009,Estonia,2021-12-27,5.0,deaths,
1010,Estonia,2022-01-03,5742.0,cases,
1011,Estonia,2022-01-03,10967.0,cases,
1012,Estonia,2022-01-03,821.0,cases,
1013,Estonia,2022-01-03,16.0,deaths,
1014,Estonia,2022-01-03,33.0,deaths,
1015,Estonia,2022-01-03,8.0,deaths,
1016,Estonia,2022-01-10,15424.0,cases,60.0
1017,Estonia,2022-01-10,9226.0,cases,60.0
1018,Estonia,2022-01-10,781.0,cases,60.0
1019,Estonia,2022-01-10,28.0,deaths,60.0
1020,Estonia,2022-01-10,40.0,deaths,60.0
1021,Estonia,2022-01-10,10.0,deaths,60.0
1022,Estonia,2022-01-17,27269.0,cases,
1023,Estonia,2022-01-17,6835.0,cases,
1024,Estonia,2022-01-17,840.0,cases,
1025,Estonia,2022-01-17,24.0,deaths,
1026,Estonia,2022-01-17,22.0,deaths,
1027,Estonia,2022-01-17,2.0,deaths,
1028,Estonia,2022-01-24,41085.0,cases,
1029,Estonia,2022-01-24,5185.0,cases,
1030,Estonia,2022-01-24,25.0,deaths,
1031,Estonia,2022-01-24,29.0,deaths,
1032,Estonia,2022-01-31,48031.0,cases,
1033,Estonia,2022-01-31,3337.0,cases,
1034,Estonia,2022-01-31,32.0,deaths,
1035,Estonia,2022-01-31,22.0,deaths,
1036,Estonia,2022-02-07,37947.0,cases,
1037,Estonia,2022-02-07,2756.0,cases,
1038,Estonia,2022-02-07,45.0,deaths,
1039,Estonia,2022-02-07,13.0,deaths,
1040,Estonia,2022-02-14,39239.0,cases,
1041,Estonia,2022-02-14,2039.0,cases,
1042,Estonia,2022-02-14,54.0,deaths,
1043,Estonia,2022-02-14,9.0,deaths,
1044,Estonia,2022-02-21,31712.0,cases,
1045,Estonia,2022-02-21,1489.0,cases,
1046,Estonia,2022-02-21,64.0,deaths,
1047,Estonia,2022-02-21,8.0,deaths,
1048,Estonia,2022-02-28,22671.0,cases,
1049,Estonia,2022-02-28,1173.0,cases,
1050,Estonia,2022-02-28,59.0,deaths,
1051,Estonia,2022-02-28,3.0,deaths,
1052,Finland,2020-12-28,4944.0,cases,
1053,Finland,2020-12-28,1319.0,cases,
1054,Finland,2020-12-28,4659.0,cases,
1055,Finland,2020-12-28,4252.0,cases,
1056,Finland,2020-12-28,13823.0,cases,
1057,Finland,2020-12-28,29.0,deaths,
1058,Finland,2020-12-28,13.0,deaths,
1059,Finland,2020-12-28,9.0,deaths,
1060,Finland,2020-12-28,32.0,deaths,
1061,Finland,2020-12-28,44.0,deaths,
1062,Finland,2021-01-04,1948.0,cases,
1063,Finland,2021-01-04,4711.0,cases,
1064,Finland,2021-01-04,890.0,cases,
1065,Finland,2021-01-04,5097.0,cases,
1066,Finland,2021-01-04,3728.0,cases,
1067,Finland,2021-01-04,21908.0,cases,
1068,Finland,2021-01-04,26.0,deaths,
1069,Finland,2021-01-04,20.0,deaths,
1070,Finland,2021-01-04,3.0,deaths,
1071,Finland,2021-01-04,17.0,deaths,
1072,Finland,2021-01-04,22.0,deaths,
1073,Finland,2021-01-04,53.0,deaths,
1074,Finland,2021-01-11,1769.0,cases,
1075,Finland,2021-01-11,4186.0,cases,
1076,Finland,2021-01-11,726.0,cases,
1077,Finland,2021-01-11,5186.0,cases,
1078,Finland,2021-01-11,3695.0,cases,
1079,Finland,2021-01-11,44059.0,cases,
1080,Finland,2021-01-11,29.0,deaths,
1081,Finland,2021-01-11,26.0,deaths,
1082,Finland,2021-01-11,2.0,deaths,
1083,Finland,2021-01-11,8.0,deaths,
1084,Finland,2021-01-11,25.0,deaths,
1085,Finland,2021-01-11,107.0,deaths,
1086,Finland,2021-01-18,2352.0,cases,
1087,Finland,2021-01-18,3271.0,cases,
1088,Finland,2021-01-18,558.0,cases,
1089,Finland,2021-01-18,4393.0,cases,
1090,Finland,2021-01-18,4214.0,cases,
1091,Finland,2021-01-18,27.0,deaths,
1092,Finland,2021-01-18,14.0,deaths,
1093,Finland,2021-01-18,3.0,deaths,
1094,Finland,2021-01-18,9.0,deaths,
1095,Finland,2021-01-18,37.0,deaths,
1096,Finland,2021-01-25,2714.0,cases,
1097,Finland,2021-01-25,2553.0,cases,
1098,Finland,2021-01-25,543.0,cases,
1099,Finland,2021-01-25,4207.0,cases,
1100,Finland,2021-01-25,5164.0,cases,
1101,Finland,2021-01-25,13.0,deaths,
1102,Finland,2021-01-25,11.0,deaths,
1103,Finland,2021-01-25,2.0,deaths,
1104,Finland,2021-01-25,11.0,deaths,
1105,Finland,2021-01-25,55.0,deaths,
1106,Finland,2021-02-01,2609.0,cases,
1107,Finland,2021-02-01,1937.0,cases,
1108,Finland,2021-02-01,971.0,cases,
1109,Finland,2021-02-01,3893.0,cases,
1110,Finland,2021-02-01,6001.0,cases,
1111,Finland,2021-02-01,16.0,deaths,
1112,Finland,2021-02-01,15.0,deaths,
1113,Finland,2021-02-01,2.0,deaths,
1114,Finland,2021-02-01,12.0,deaths,
1115,Finland,2021-02-01,45.0,deaths,
1116,Finland,2021-02-08,2555.0,cases,
1117,Finland,2021-02-08,1610.0,cases,
1118,Finland,2021-02-08,1293.0,cases,
1119,Finland,2021-02-08,3151.0,cases,
1120,Finland,2021-02-08,7499.0,cases,
1121,Finland,2021-02-08,22.0,deaths,
1122,Finland,2021-02-08,8.0,deaths,
1123,Finland,2021-02-08,0.0,deaths,
1124,Finland,2021-02-08,18.0,deaths,
1125,Finland,2021-02-08,55.0,deaths,
1126,Finland,2021-02-15,3554.0,cases,
1127,Finland,2021-02-15,1388.0,cases,
1128,Finland,2021-02-15,1697.0,cases,
1129,Finland,2021-02-15,2818.0,cases,
1130,Finland,2021-02-15,8181.0,cases,
1131,Finland,2021-02-15,17.0,deaths,
1132,Finland,2021-02-15,12.0,deaths,
1133,Finland,2021-02-15,4.0,deaths,
1134,Finland,2021-02-15,11.0,deaths,
1135,Finland,2021-02-15,59.0,deaths,
1136,Finland,2021-02-22,3993.0,cases,
1137,Finland,2021-02-22,1503.0,cases,
1138,Finland,2021-02-22,2241.0,cases,
1139,Finland,2021-02-22,3015.0,cases,
1140,Finland,2021-02-22,9543.0,cases,
1141,Finland,2021-02-22,28.0,deaths,
1142,Finland,2021-02-22,4.0,deaths,
1143,Finland,2021-02-22,3.0,deaths,
1144,Finland,2021-02-22,15.0,deaths,
1145,Finland,2021-02-22,57.0,deaths,
1146,Finland,2021-03-01,4457.0,cases,
1147,Finland,2021-03-01,1431.0,cases,
1148,Finland,2021-03-01,2923.0,cases,
1149,Finland,2021-03-01,3887.0,cases,
1150,Finland,2021-03-01,10642.0,cases,
1151,Finland,2021-03-01,18.0,deaths,
1152,Finland,2021-03-01,19.0,deaths,
1153,Finland,2021-03-01,6.0,deaths,
1154,Finland,2021-03-01,27.0,deaths,
1155,Finland,2021-03-01,44.0,deaths,
1156,Finland,2021-12-27,51210.0,cases,
1157,Finland,2021-12-27,11369.0,cases,
1158,Finland,2021-12-27,191.0,deaths,
1159,Finland,2021-12-27,51.0,deaths,
1160,Finland,2022-01-03,58987.0,cases,25.0
1161,Finland,2022-01-03,53871.0,cases,25.0
1162,Finland,2022-01-03,10636.0,cases,25.0
1163,Finland,2022-01-03,128.0,deaths,25.0
1164,Finland,2022-01-03,216.0,deaths,25.0
1165,Finland,2022-01-03,19.0,deaths,25.0
1166,Finland,2022-01-10,59945.0,cases,
